file,audio_path,raw_feature_path,msd_track_id,deezer_track_id,sample_rate,duration_sec,frames,cluster_label,distance_to_centroid,is_outlier,cluster_size
The Ruby Suns - Function of the Sun [TRAJOLQ128EF346088] [deezer-62864686].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Ruby Suns - Function of the Sun [TRAJOLQ128EF346088] [deezer-62864686].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Ruby Suns - Function of the Sun [TRAJOLQ128EF346088] [deezer-62864686].npz,TRAJOLQ128EF346088,62864686,22050,29.0,0,11,0.02923941,True,429
The Russell Family - Tatter Jack Walsh [TRANCRD12903CDE242] [deezer-1699146737].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Russell Family - Tatter Jack Walsh [TRANCRD12903CDE242] [deezer-1699146737].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Russell Family - Tatter Jack Walsh [TRANCRD12903CDE242] [deezer-1699146737].npz,TRANCRD12903CDE242,1699146737,22050,29.0,0,3,0.017592685,True,468
The Scare - I Saw Destruction [TRAOWTP128F930D700] [deezer-3854110].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Scare - I Saw Destruction [TRAOWTP128F930D700] [deezer-3854110].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Scare - I Saw Destruction [TRAOWTP128F930D700] [deezer-3854110].npz,TRAOWTP128F930D700,3854110,22050,29.0,0,10,0.006603729,False,660
The Secret Life of Teenage Girls - Carpe PM [TRAAWAD128F92FA59F] [deezer-10859511].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Secret Life of Teenage Girls - Carpe PM [TRAAWAD128F92FA59F] [deezer-10859511].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Secret Life of Teenage Girls - Carpe PM [TRAAWAD128F92FA59F] [deezer-10859511].npz,TRAAWAD128F92FA59F,10859511,22050,29.0,0,2,0.036037244,True,719
The Sensational Alex Harvey Band - Delilah (Live _ Remastered 2002) [TRARKEH128F1463CB2] [deezer-121127982].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Sensational Alex Harvey Band - Delilah (Live _ Remastered 2002) [TRARKEH128F1463CB2] [deezer-121127982].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Sensational Alex Harvey Band - Delilah (Live _ Remastered 2002) [TRARKEH128F1463CB2] [deezer-121127982].npz,TRARKEH128F1463CB2,121127982,22050,29.0,0,9,0.022884078,False,782
The Sensational Alex Harvey Band - Framed [TRAZHZI128F930653D] [deezer-12058008].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Sensational Alex Harvey Band - Framed [TRAZHZI128F930653D] [deezer-12058008].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Sensational Alex Harvey Band - Framed [TRAZHZI128F930653D] [deezer-12058008].npz,TRAZHZI128F930653D,12058008,22050,29.0,0,12,0.030273221,False,354
The Shamen - Destination Eschaton (Hardfloor Vocal Mix) [TRADDCY128F931C4E6] [deezer-2629548012].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shamen - Destination Eschaton (Hardfloor Vocal Mix) [TRADDCY128F931C4E6] [deezer-2629548012].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shamen - Destination Eschaton (Hardfloor Vocal Mix) [TRADDCY128F931C4E6] [deezer-2629548012].npz,TRADDCY128F931C4E6,2629548012,22050,29.0,0,7,0.019420473,True,678
The Shamen - Heal (The Separation) (H.E.L.P Breakbeat Mix) [TRADVYY128F931C56C] [deezer-2629674462].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shamen - Heal (The Separation) (H.E.L.P Breakbeat Mix) [TRADVYY128F931C56C] [deezer-2629674462].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shamen - Heal (The Separation) (H.E.L.P Breakbeat Mix) [TRADVYY128F931C56C] [deezer-2629674462].npz,TRADVYY128F931C56C,2629674462,22050,29.0,0,2,0.019250477,False,719
The Shamen - Heal (The Separation) (PM Dawn Alt. Lead Mix) [TRAUAHG128F931C55F] [deezer-2629674442].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shamen - Heal (The Separation) (PM Dawn Alt. Lead Mix) [TRAUAHG128F931C55F] [deezer-2629674442].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shamen - Heal (The Separation) (PM Dawn Alt. Lead Mix) [TRAUAHG128F931C55F] [deezer-2629674442].npz,TRAUAHG128F931C55F,2629674442,22050,29.0,0,2,0.015906073,False,719
The Shamen - Phorever People (D's Mellow Dub) [TRALIOV128F92C50C4] [deezer-2629556782].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shamen - Phorever People (D's Mellow Dub) [TRALIOV128F92C50C4] [deezer-2629556782].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shamen - Phorever People (D's Mellow Dub) [TRALIOV128F92C50C4] [deezer-2629556782].npz,TRALIOV128F92C50C4,2629556782,22050,29.0,0,6,0.025331033,False,538
The Shamen - Transamazonia (Deep Dish No Doze Mix) [TRBCTBL128F931FF29] [deezer-2629729142].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shamen - Transamazonia (Deep Dish No Doze Mix) [TRBCTBL128F931FF29] [deezer-2629729142].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shamen - Transamazonia (Deep Dish No Doze Mix) [TRBCTBL128F931FF29] [deezer-2629729142].npz,TRBCTBL128F931FF29,2629729142,22050,29.0,0,6,0.022356745,False,538
The Shamrock Singers - Fields Of Athenry [TRBGHNM12903CC6797] [deezer-6083819].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shamrock Singers - Fields Of Athenry [TRBGHNM12903CC6797] [deezer-6083819].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shamrock Singers - Fields Of Athenry [TRBGHNM12903CC6797] [deezer-6083819].npz,TRBGHNM12903CC6797,6083819,22050,29.0,0,7,0.00981843,False,678
The Shamrock Singers - You Made Me The Thief Of Your Heart [TRAMJZQ12903CC639D] [deezer-6083375].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shamrock Singers - You Made Me The Thief Of Your Heart [TRAMJZQ12903CC639D] [deezer-6083375].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shamrock Singers - You Made Me The Thief Of Your Heart [TRAMJZQ12903CC639D] [deezer-6083375].npz,TRAMJZQ12903CC639D,6083375,22050,29.0,0,0,0.013063355,False,556
The Shangri-Las - Bull Dog [TRAUPEE128F425943A] [deezer-1603224].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shangri-Las - Bull Dog [TRAUPEE128F425943A] [deezer-1603224].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shangri-Las - Bull Dog [TRAUPEE128F425943A] [deezer-1603224].npz,TRAUPEE128F425943A,1603224,22050,29.0,0,8,0.019613426,False,629
The Shangri-Las - Out In The Streets [TRAZDTT128F9346306] [deezer-15979960].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shangri-Las - Out In The Streets [TRAZDTT128F9346306] [deezer-15979960].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shangri-Las - Out In The Streets [TRAZDTT128F9346306] [deezer-15979960].npz,TRAZDTT128F9346306,15979960,22050,29.0,0,8,0.02447553,False,629
The Shangri-Las - Remember (Walkin' In The Sand) (The Oh No Song) [TRAUZVU12903CC050D] [deezer-1514682822].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shangri-Las - Remember (Walkin' In The Sand) (The Oh No Song) [TRAUZVU12903CC050D] [deezer-1514682822].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shangri-Las - Remember (Walkin' In The Sand) (The Oh No Song) [TRAUZVU12903CC050D] [deezer-1514682822].npz,TRAUZVU12903CC050D,1514682822,22050,29.0,0,7,0.015602192,True,678
The Shangri-Las - So Much Love [TRAZQRJ128F932EAB6] [deezer-3722827].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shangri-Las - So Much Love [TRAZQRJ128F932EAB6] [deezer-3722827].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shangri-Las - So Much Love [TRAZQRJ128F932EAB6] [deezer-3722827].npz,TRAZQRJ128F932EAB6,3722827,22050,29.0,0,8,0.03097981,False,629
The Shirelles - Dedicated to the One I Love [TRAHBWE128F9349247] [deezer-361063701].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shirelles - Dedicated to the One I Love [TRAHBWE128F9349247] [deezer-361063701].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shirelles - Dedicated to the One I Love [TRAHBWE128F9349247] [deezer-361063701].npz,TRAHBWE128F9349247,361063701,22050,29.0,0,8,0.025802588,False,629
The Shirelles - Foolish Little Girl (Rerecorded) [TRBBCOM128F92F1208] [deezer-6067870].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shirelles - Foolish Little Girl (Rerecorded) [TRBBCOM128F92F1208] [deezer-6067870].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shirelles - Foolish Little Girl (Rerecorded) [TRBBCOM128F92F1208] [deezer-6067870].npz,TRBBCOM128F92F1208,6067870,22050,29.0,0,4,0.023600122,False,830
The Shirelles - Will You Love Me Tomorrow (Rerecorded) [TRAAYGH128F92ECD16] [deezer-5903865].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shirelles - Will You Love Me Tomorrow (Rerecorded) [TRAAYGH128F92ECD16] [deezer-5903865].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shirelles - Will You Love Me Tomorrow (Rerecorded) [TRAAYGH128F92ECD16] [deezer-5903865].npz,TRAAYGH128F92ECD16,5903865,22050,29.0,0,4,0.02468127,False,830
"The Shirrows - Jenny, Jenny [TRAQYMX12903CAB6C6] [deezer-3130009771].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shirrows - Jenny, Jenny [TRAQYMX12903CAB6C6] [deezer-3130009771].wav","/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shirrows - Jenny, Jenny [TRAQYMX12903CAB6C6] [deezer-3130009771].npz",TRAQYMX12903CAB6C6,3130009771,22050,29.0,0,9,0.036762178,False,782
The Shirrows - Leave Me Be [TRBBRXA12903CAB6C0] [deezer-3130009731].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Shirrows - Leave Me Be [TRBBRXA12903CAB6C0] [deezer-3130009731].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Shirrows - Leave Me Be [TRBBRXA12903CAB6C0] [deezer-3130009731].npz,TRBBRXA12903CAB6C0,3130009731,22050,29.0,0,4,0.031009087,False,830
The Smashing Pumpkins - Real Love [TRASWIV128E0788A84] [deezer-7753504].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Smashing Pumpkins - Real Love [TRASWIV128E0788A84] [deezer-7753504].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Smashing Pumpkins - Real Love [TRASWIV128E0788A84] [deezer-7753504].npz,TRASWIV128E0788A84,7753504,22050,29.0,0,1,0.01083026,False,772
The Smashing Pumpkins - Rocket (2011 Remaster) [TRAMOPU128E07888FD] [deezer-14738296].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Smashing Pumpkins - Rocket (2011 Remaster) [TRAMOPU128E07888FD] [deezer-14738296].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Smashing Pumpkins - Rocket (2011 Remaster) [TRAMOPU128E07888FD] [deezer-14738296].npz,TRAMOPU128E07888FD,14738296,22050,29.0,0,1,0.02440613,False,772
The Smashing Pumpkins - Rotten Apples (BT Mix) [TRAPEIN128E078892E] [deezer-62791797].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Smashing Pumpkins - Rotten Apples (BT Mix) [TRAPEIN128E078892E] [deezer-62791797].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Smashing Pumpkins - Rotten Apples (BT Mix) [TRAPEIN128E078892E] [deezer-62791797].npz,TRAPEIN128E078892E,62791797,22050,29.0,0,7,0.0130920485,False,678
The Sonics - Brown Eyed Girl [TRBFMMC12903CF6047] [deezer-11914793].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Sonics - Brown Eyed Girl [TRBFMMC12903CF6047] [deezer-11914793].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Sonics - Brown Eyed Girl [TRBFMMC12903CF6047] [deezer-11914793].npz,TRBFMMC12903CF6047,11914793,22050,29.0,0,4,0.015742376,False,830
The Sonics - Love Lights [TRAXUBG128F9332164] [deezer-10590794].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Sonics - Love Lights [TRAXUBG128F9332164] [deezer-10590794].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Sonics - Love Lights [TRAXUBG128F9332164] [deezer-10590794].npz,TRAXUBG128F9332164,10590794,22050,29.0,0,0,0.016104765,False,556
The Sonics - Near My Soul [TRAQRTB128F9332168] [deezer-10590796].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Sonics - Near My Soul [TRAQRTB128F9332168] [deezer-10590796].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Sonics - Near My Soul [TRAQRTB128F9332168] [deezer-10590796].npz,TRAQRTB128F9332168,10590796,22050,29.0,0,9,0.03835462,False,782
The Sonics - On The Road Again [TRBHHGM12903CFD7C3] [deezer-10625953].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Sonics - On The Road Again [TRBHHGM12903CFD7C3] [deezer-10625953].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Sonics - On The Road Again [TRBHHGM12903CFD7C3] [deezer-10625953].npz,TRBHHGM12903CFD7C3,10625953,22050,29.0,0,1,0.027456075,False,772
The Sonics - Tall Cool One [TRAWVRY128F9344DA9] [deezer-1360024].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Sonics - Tall Cool One [TRAWVRY128F9344DA9] [deezer-1360024].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Sonics - Tall Cool One [TRAWVRY128F9344DA9] [deezer-1360024].npz,TRAWVRY128F9344DA9,1360024,22050,29.0,0,11,0.013006833,False,429
The Starting Line - A Goodnight's Sleep (Live At Studio 4) [TRARODV128F1460DBC] [deezer-3498260021].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Starting Line - A Goodnight's Sleep (Live At Studio 4) [TRARODV128F1460DBC] [deezer-3498260021].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Starting Line - A Goodnight's Sleep (Live At Studio 4) [TRARODV128F1460DBC] [deezer-3498260021].npz,TRARODV128F1460DBC,3498260021,22050,29.0,0,10,0.019866105,False,660
The Statler Brothers - Shenandoah (Album Version) [TRAUQFT128F4270904] [deezer-1030821].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Statler Brothers - Shenandoah (Album Version) [TRAUQFT128F4270904] [deezer-1030821].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Statler Brothers - Shenandoah (Album Version) [TRAUQFT128F4270904] [deezer-1030821].npz,TRAUQFT128F4270904,1030821,22050,29.0,0,7,0.014588644,False,678
The Statler Brothers - White Christmas (Album Version) [TRALVKP128F42AD00C] [deezer-1171421].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Statler Brothers - White Christmas (Album Version) [TRALVKP128F42AD00C] [deezer-1171421].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Statler Brothers - White Christmas (Album Version) [TRALVKP128F42AD00C] [deezer-1171421].npz,TRALVKP128F42AD00C,1171421,22050,29.0,0,7,0.02194396,False,678
The Stems - Sad Girl (Single Mix) [TRBATNQ128F4227DD7] [deezer-1279551892].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Stems - Sad Girl (Single Mix) [TRBATNQ128F4227DD7] [deezer-1279551892].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Stems - Sad Girl (Single Mix) [TRBATNQ128F4227DD7] [deezer-1279551892].npz,TRBATNQ128F4227DD7,1279551892,22050,29.0,0,10,0.0061856676,False,660
The Sterns - Second Chance [TRBIGLR128F92E87DD] [deezer-11677129].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Sterns - Second Chance [TRBIGLR128F92E87DD] [deezer-11677129].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Sterns - Second Chance [TRBIGLR128F92E87DD] [deezer-11677129].npz,TRBIGLR128F92E87DD,11677129,22050,29.0,0,10,0.02683333,False,660
The Sterns - Supreme Girl [TRATQUI128F9347C68] [deezer-11677112].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/audio/The Sterns - Supreme Girl [TRATQUI128F9347C68] [deezer-11677112].wav,/storage/data4/up1072603/projects/ML-song-recommendation-system/msd_deezer_workspace/pretrained_embeddings/raw/The Sterns - Supreme Girl [TRATQUI128F9347C68] [deezer-11677112].npz,TRATQUI128F9347C68,11677112,22050,29.0,0,10,0.021227699,False,660
