Song,Genre,Cluster,Confidence,PCA1,PCA2,z1,z2,z3
Sandra Mihanovich - Cuatro Estrofas,los angeles,3,0.53106177,0.12768891,0.070609465,0.2513504,0.049085528,-0.24922782
Sandy Lam - Lonely Shooting Stars,chinese music,0,0.776956,-1.436394,0.94999903,1.2952754,-0.80934787,-0.22359043
Sandy Lam - Wei Liang,chinese music,3,0.5310383,0.10215536,0.06813617,0.25670946,0.011807084,-0.24481814
Sandy Posey - Touch You,ballad,14,0.65391153,2.2122517,-0.33544797,-0.8216529,0.6192956,-0.024568476
Sandy Posey - When Will I Be Loved,ballad,0,0.7771411,-1.5191959,1.019954,1.3566605,-0.85823935,-0.22397237
Sane Band - Thats life,punk,3,0.5310487,0.13302088,0.068114676,0.24822024,0.046710834,-0.24754229
Sanna Nielsen - Då är det jul,german pop,3,0.5310559,0.14242762,0.059575066,0.24795789,0.058012486,-0.2530886
Sanseverino - La ballade de Bébert Célier,illbient,3,0.5310499,0.1470203,0.039281435,0.23166755,0.055241518,-0.23984006
SANSHIRO - Le système solaire,los angeles,0,0.77704954,-1.4653949,0.9731319,1.3175969,-0.84618145,-0.2131682
SANSHIRO - Morgane regarde le ciel,los angeles,3,0.53103215,-0.034981865,0.18552583,0.37412414,-0.047087424,-0.23898233
Santana - Acapulco Sunrise,blues-rock,16,1.0,0.10817985,-1.3219262,-0.3974865,1.127403,-2.8673348
"Santana - Fried Neck Bones and Some Home Fries (Live at The Woodstock Music & Art Fair, August 16, 1969)",blues-rock,16,1.0,0.09670535,-1.301304,-0.38548756,1.1395999,-2.866034
Santana - Fried Neckbones And Home Fries,blues-rock,16,1.0,0.08735861,-1.3096365,-0.37858146,1.1307781,-2.8948462
Santana - Interplanetary Party,blues-rock,16,1.0,0.013908751,-1.3065886,-0.3586713,1.0800414,-2.8850913
Santana - Let It Shine,blues-rock,16,1.0,0.046522975,-1.3095651,-0.37693807,1.1016898,-2.8680835
Santana - Persuasion,blues-rock,16,1.0,0.12121867,-1.3098478,-0.39000013,1.1555591,-2.8887525
Santana - Rock Me,blues-rock,8,0.99999833,2.3794672,-1.5095218,-1.3249772,2.0687082,-2.666699
Santana - With a Little Help from My Friends,blues-rock,16,0.9999999,0.123754695,-1.284582,-0.3716604,1.1463462,-2.8280315
Sao Paris - Jap,downtempo,3,0.53104043,0.18968412,0.024476178,0.22136694,0.080544464,-0.25101316
Saosin - Bury Your Head (Acoustic),alternative metal,29,0.99776876,-0.65239894,-1.1012763,-0.46031728,-1.5476252,-0.24238063
Saosin - Bury Your Head (Album Version),alternative metal,29,0.9981134,-0.6146629,-1.1551237,-0.507817,-1.5498173,-0.24476339
Sara Melson - Anywhere Anytime (2012),lullaby,3,0.5310399,0.13055643,0.05427309,0.23861109,0.036960572,-0.24297383
Sarah Vaughan - The Lady's in Love with You,dancehall,3,0.5310202,0.14524885,0.048440173,0.23578832,0.037189275,-0.2380728
Sasha - 15 Minutes Older,progressive house,3,0.5310449,0.13714245,0.06340215,0.24424917,0.04468569,-0.24494433
Sasha - Do It to Me,progressive house,3,0.53104705,0.12361948,0.08238132,0.26512823,0.042237565,-0.2453079
Sasha - Jour de chance (Lucky Day),progressive house,3,0.5310395,0.1249571,0.06407281,0.2464996,0.031662792,-0.24243242
Satan's Host - Infernal Calling,heavy metal,29,0.99815995,-0.6469692,-1.1524396,-0.4923954,-1.5767394,-0.24279442
Satan's Host - Metal from Hell...22nd Century,heavy metal,29,0.99812835,-0.64086056,-1.1521821,-0.49365434,-1.5710342,-0.24399003
Satellite Jockey - She Came Out of Nowhere,future jazz,29,0.9973585,-0.6052903,-1.0875735,-0.44696712,-1.4823039,-0.2539804
Savage Garden - You Can Still Be Free,easy listening,3,0.5310488,0.14300399,0.057520323,0.23946284,0.052088454,-0.2479971
Save As - To the Dance Music (Original Mix),soul music,3,0.53104556,0.111857176,0.08453575,0.27559,0.038224354,-0.24922471
Savoy Brown - All Burned Out,blues-rock,16,1.0,-0.03753859,-1.338995,-0.3690537,1.031945,-2.9049346
Saxophonist Aisha DuBose-Hughes - Grateful,singer-songwriter,3,0.53105885,0.13817103,0.063757785,0.25575727,0.055526808,-0.2543892
Scar Symmetry - Abstracted,death metal,29,0.99801886,-0.61853576,-1.1438683,-0.4957155,-1.5437868,-0.24830092
Scar Symmetry - Deviate from the Form (Bonus Track),death metal,29,0.9981553,-0.59716284,-1.1666683,-0.5255021,-1.5426652,-0.2461482
Scar Symmetry - The Illusionist,death metal,29,0.9979367,-0.6198858,-1.1323304,-0.4853244,-1.5383205,-0.2484417
Scar Symmetry - The Three-Dimensional Shadow,death metal,29,0.99758613,-0.5871463,-1.1073642,-0.4756297,-1.487014,-0.2503779
Scarlet's Remains - 1492,gothic metal,29,0.99789375,-0.62047875,-1.1255114,-0.48560876,-1.5334699,-0.2411497
Scarlet's Remains - Spin,gothic metal,29,0.9978624,-0.62317574,-1.1214768,-0.48253167,-1.532671,-0.24462801
Scheich - I Like,trip hop,3,0.53102475,0.17471145,0.046407893,0.22735564,0.064994976,-0.2424586
Schizoid - Dementia,breakcore,29,0.9980242,-0.6328075,-1.1385635,-0.48652953,-1.5559545,-0.24581577
Schizoid - Ruby Marlowe,breakcore,14,0.65521896,2.3317225,-0.3764844,-0.87820876,0.6602285,-0.023635527
Schizoid - Strangerhood,breakcore,14,0.65378875,2.2010596,-0.33792248,-0.80921847,0.6187262,-0.024650909
"Schoolyard Heroes - Dreidel, Dreidel, Dreidel, Dreidel!",horror punk,29,0.99793184,-0.7237724,-1.1140157,-0.4353445,-1.616064,-0.24264513
Schoolyard Heroes - I Want Your Soul For Christmas,horror punk,29,0.9978835,-0.67273164,-1.1161132,-0.46144706,-1.5702794,-0.24221708
Schoolyard Heroes - The Last Man On Earth (Album Version),horror punk,3,0.5310354,0.14695802,0.053180188,0.23241116,0.043394,-0.24185847
Scott Ainslie - Chumpman Blues,blues,3,0.5310228,0.16255337,0.040517516,0.22818552,0.051440924,-0.24221207
Scott Ainslie - Terraplane Blues,blues,3,0.53105336,0.13850784,0.05042693,0.2347304,0.0471054,-0.24610443
Scott Glasgow - Solemn,contemporary classical music,14,0.65495855,2.3053792,-0.36354917,-0.8711061,0.6684228,-0.00028861314
Scott Glasgow - Space Station Liberty,contemporary classical music,14,0.6536928,2.202269,-0.35286295,-0.8207293,0.63081557,-0.033246912
Scott Krippayne - He Was Here,ccm,13,1.0,-1.088415,0.8875663,2.0327067,-1.5115027,0.50460297
Scott Krippayne - I Wanna Sing (Autobiography Album Version),ccm,13,1.0,-1.093018,0.89127076,2.0050023,-1.5061266,0.5043235
Scott Krippayne - I Want To Know You More (The God Chasers Album Version),ccm,13,1.0,-1.0538746,0.9060885,2.0108597,-1.4467391,0.50223076
Scott Krippayne - In The Name Of God (Gentle Revolution Album Version),ccm,13,1.0,-1.1275936,0.8670676,2.01055,-1.5012679,0.47906286
Scott Matthews - City Headache,folk rock,3,0.5309919,0.20412606,0.007837772,0.18816422,0.0643278,-0.23171115
Scott Wesley Brown - All Rise,modern rock,3,0.5310295,0.15769035,0.048285916,0.22973242,0.05313264,-0.24073261
Scott Wesley Brown - I Stand Here Forgiven,modern rock,29,0.9978947,-0.68196905,-1.116716,-0.45396063,-1.5754037,-0.24630561
Scott Wesley Brown - Pray For Me (One Step Closer Album Version),modern rock,3,0.53102285,0.18537721,0.028596237,0.21126668,0.06954376,-0.24191901
Scott Wesley Brown - Somebody's Brother (Somebody's Brother Album Version),modern rock,3,0.53099996,0.17299967,0.024318188,0.21748012,0.043650925,-0.23888205
Scott Wesley Brown - This Little Child (Brown) (Scott Wesley Brown Album Version),modern rock,3,0.53103775,0.15644835,0.05181008,0.23328349,0.055363968,-0.2468709
Screamin' Jay Hawkins - I Need You,rock 'n roll,29,0.9981389,-0.6850685,-1.1465932,-0.4692042,-1.5855877,-0.24524212
Screamin' Jay Hawkins - I Put a Spell On You,rock 'n roll,3,0.53105974,0.092542544,0.089299425,0.29312915,0.024997428,-0.25459087
Screamin' Jay Hawkins - Talk About Me,rock 'n roll,29,0.997054,-0.62723553,-1.0540023,-0.42481264,-1.4881535,-0.24084994
Screaming Jay Hawkins - What's Gonna Happen on the 8th Day,rock 'n roll,3,0.53102404,0.1852588,0.031019084,0.2151933,0.069033,-0.24301347
Screaming Lord Sutch - Murder in the Graveyard,psychobilly,29,0.99806505,-0.6495491,-1.1390209,-0.47308066,-1.5709312,-0.25050554
Screaming Lord Sutch - Son of Jack the Ripper,psychobilly,0,0.7765365,-1.354256,0.87498826,1.2250012,-0.78389275,-0.21964704
Seal - I'm Alive (BT & Sasha Mix),dance pop,3,0.53101176,0.20903146,0.047422327,0.21434566,0.08659999,-0.24283738
Seal - Killer (Single Version),dance pop,3,0.53102845,0.14167854,0.068966046,0.25150657,0.043105394,-0.24688278
Seal - Prayer for the Dying (Live in Paris),dance pop,29,0.9978993,-0.6036117,-1.1287725,-0.48843595,-1.5195861,-0.24957076
Seal - The Beginning (Giro e Giro Mix) (2022 Remaster),dance pop,21,1.0,-2.2824793,-0.09655753,0.745881,-2.392699,-0.16240849
Seal - Whirlpool (Live),dance pop,29,0.99773216,-0.66862893,-1.0938213,-0.4483396,-1.554718,-0.23887423
Seamus Egan - Lock The Door _ Get Up Old Woman And Shake Yourself _ What Ail's You_ - (single jig),irish folk,14,0.6533626,2.1781383,-0.33926755,-0.8040496,0.6200613,-0.020324852
Seamus Egan - Lullaby,irish folk,14,0.6538484,2.2060723,-0.34644556,-0.82082367,0.62072045,-0.024203561
Seamus Egan - McDermott's Fancy _ Swans Among The Rushes _ Chicago _ The Swallow's Nest - (jig),irish folk,3,0.53101254,0.16323845,0.041108765,0.23263282,0.047193937,-0.23811164
Seamus Egan - McDermott's _ Boys of Blue Hill,irish folk,29,0.9978809,-0.6023725,-1.1398076,-0.48977113,-1.5140663,-0.23941676
Seamus Egan - Poultry in the Parlour _ Rolling the Ryegrass,irish folk,29,0.99754363,-0.5930481,-1.1059504,-0.47129294,-1.4886537,-0.2460288
Seamus Egan - The Munster Cloak,irish folk,14,0.6559272,2.4290624,-0.36990404,-0.91307014,0.6829855,-0.008989368
Seamus Ennis - The Little Stack of Barley _ Cronin's Hornpipe,irish folk,29,0.9977209,-0.59855855,-1.1060754,-0.46813425,-1.5062976,-0.24240945
Seatrain - Abbeville Fair,jazz funk,3,0.5310458,0.10187286,0.07862651,0.26281774,0.02097316,-0.24408183
Seguridad Social - El oro de la gallina de los huevos,rumba,29,0.9979715,-0.66389763,-1.1255043,-0.4678701,-1.5723678,-0.240262
Seguridad Social - Soc mediterrani,rumba,29,0.9966618,-0.6114409,-1.0362535,-0.40943015,-1.4522498,-0.2489809
Seguridad Social - Un pensamiento,rumba,3,0.5310543,0.10225886,0.083814174,0.26872453,0.028780565,-0.24934322
Selena - Cien Años,tejano,3,0.5310418,0.11970042,0.07138716,0.25839326,0.028672561,-0.24897188
Selena - El Chico Del Apartamento 512,tejano,21,1.0,-2.4267154,-0.20486751,0.7217109,-2.5914097,-0.15372793
Selena - Estoy Contigo,tejano,3,0.5310306,0.1442919,0.06412287,0.24385288,0.04263158,-0.24270275
Selena - Techno Cumbia,tejano,0,0.77702284,-1.5601462,1.1132684,1.4263909,-0.8554393,-0.23246625
Selena - Tu Robaste Mi Corazón,tejano,3,0.53103966,0.11229068,0.06442363,0.25374782,0.024083346,-0.24595717
Selena - Ven Conmigo_Perdóname (Live),tejano,29,0.9977708,-0.63200164,-1.1055572,-0.46314687,-1.5313873,-0.2480265
Selena Y Los Dinos - La Llamada (1993 Version),tejano,0,0.7770581,-1.4580945,0.9939042,1.3298415,-0.8341692,-0.22360286
Semisonic - Gone To The Movies,post-grunge,3,0.53103656,0.15560025,0.050392188,0.23601995,0.053649604,-0.24737832
Semisonic - Secret Smile,post-grunge,3,0.53101885,0.17092344,0.032852486,0.21771827,0.052883267,-0.24259856
Sensations - Superscout,rock steady,29,0.99771523,-0.6221285,-1.1162777,-0.47296846,-1.5121131,-0.25011477
Serge Desaunay - La polka des grenouilles,gypsy jazz,3,0.5310027,0.19885501,0.004167348,0.19176012,0.07209474,-0.24374206
Sergio Dalma - La Marca De Tus Labios,ballad,3,0.5310393,0.113526285,0.07159803,0.2590416,0.0246602,-0.24767473
Sergio Dalma - Te Quiero Mammá,ballad,21,1.0,-2.4204423,-0.15015504,0.75477207,-2.5432143,-0.16283557
Sergio Dalma - Un Cachito De Ti,ballad,3,0.53102,0.1504595,0.049201272,0.23139282,0.04246083,-0.23622982
Sergio Franchi - Arrivederci Roma,ballad,14,0.65440917,2.2503684,-0.3521861,-0.84714246,0.6299991,-0.023309374
Sergio Franchi - Cuore appassionato,ballad,3,0.531029,0.17947564,0.020452753,0.2089842,0.062654674,-0.2416952
Sergio Franchi - Oh Little Town Of Bethlehem,ballad,14,0.65459627,2.263545,-0.35144275,-0.84479654,0.62969816,-0.02215352
Sergio Franchi - Silent Night,ballad,14,0.65498585,2.3080873,-0.3500807,-0.85907423,0.6520297,-0.020530485
Sergio Mendes - Mas Que Nada,samba,0,0.75976825,-0.84209013,0.60557026,0.88822174,-0.48937058,-0.2274078
"Sergio Mendes - O Morro (Live At El Matador, San Francisco, CA _ 1965)",samba,14,0.65524733,2.330354,-0.37331134,-0.88834625,0.6565362,-0.0054582767
Sergio Mendes - Puzzle Of Hearts,samba,3,0.53103274,0.15491183,0.050476193,0.2327609,0.053107128,-0.24202764
"Sergio Mendes - Tem Dó De Mim (Live At El Matador, San Francisco, CA _ 1965)",samba,14,0.6549784,2.3012354,-0.3757311,-0.8828963,0.6430129,-0.011129091
Serpentine - Rainbow Ride,new romantic,3,0.5310113,0.18605924,0.01763779,0.20891674,0.060249984,-0.24198906
Session Americana - Ice Cream Man,roots rock,3,0.53103495,0.12951414,0.063710585,0.2488659,0.03472756,-0.24398912
Sesto Sento - Dive to Drive (Visual Contact Remix),modern rock,3,0.53105015,0.11052711,0.1032464,0.28320107,0.037427217,-0.24256323
Set Your Goals - summer jam,pop punk,29,0.99785256,-0.64602745,-1.1189129,-0.46827072,-1.5510542,-0.24136283
Set Your Goals - the fallen...,pop punk,29,0.9980654,-0.70225835,-1.1307691,-0.45825243,-1.609065,-0.24756682
Set Your Goals - This Very Moment,pop punk,29,0.998312,-0.60581553,-1.190014,-0.532296,-1.5640433,-0.24215098
"Set Your Goals - We Do It For the Money, OBVIOUSLY! (Demo)",pop punk,29,0.99817216,-0.669754,-1.1482261,-0.48188215,-1.5993813,-0.2391672
Seventh Day Slumber - Famous One,christian rock,29,0.9980854,-0.61557066,-1.1519737,-0.5049131,-1.5469558,-0.24599488
Seventh Day Slumber - Lead Me To The Cross (Acoustic),christian rock,3,0.53102887,-0.027649648,0.17471643,0.37864798,-0.045417637,-0.24296212
Seventh Day Slumber - Sabados,christian rock,29,0.99745363,-0.6521169,-1.073877,-0.42626202,-1.5285499,-0.24441934
Seventh Day Slumber - Shattered Life,christian rock,29,0.99733907,-0.59879315,-1.0853283,-0.44634885,-1.48318,-0.24945894
Seventh Star - I Versus I,christian hardcore,29,0.997959,-0.63987625,-1.1300296,-0.47692508,-1.5533552,-0.24935389
Sex Machine - We Wanna Change Our Band Name,industrial metal,3,0.5310522,0.13480978,0.07318244,0.26658863,0.041449413,-0.2648965
Sex Pistols - 100 Club 1996 ''We Love You Beatles'' - Live,punk,14,0.65398324,2.2198584,-0.33151826,-0.8258534,0.62365186,-0.026573922
Sex Pistols - Chatterbox,punk,29,0.9983474,-0.63094676,-1.1830474,-0.5206089,-1.5719413,-0.22935125
"Sex Pistols - God Save The Queen (Live From Finsbury Park,London,United Kingdom_1996)",punk,29,0.9979614,-0.63729,-1.132244,-0.4821247,-1.550847,-0.24661997
Sex Pistols - I'm A Lazy Sod,punk,29,0.99821776,-0.59754276,-1.1767671,-0.52624226,-1.5504724,-0.24509016
Sex Pistols - New York (Lookin' for a Kiss),punk,29,0.9985545,-0.6947645,-1.1958507,-0.5141929,-1.6595066,-0.24495807
Sex Pistols - Pretty Vacant,punk,29,0.9981242,-0.59759116,-1.1655049,-0.5191359,-1.5404454,-0.24419051
Sex Pistols - Seventeen,punk,29,0.9980642,-0.5806005,-1.1602849,-0.5172568,-1.5190725,-0.24955662
Shade Sheist - Holla Boyz Outro,uk garage,0,0.77702063,-1.4572284,0.9652915,1.302211,-0.83545744,-0.22519098
Shade Sheist - The Urban Gospel,uk garage,0,0.7770983,-1.5313097,1.0749469,1.3693836,-0.8387902,-0.2313916
Shadows Fall - Crushing Belial,power metal,29,0.9980229,-0.6186942,-1.1432977,-0.4956607,-1.5447266,-0.24761741
Shadows Fall - What Drives the Weak,power metal,29,0.99762934,-0.6474823,-1.0954468,-0.43865052,-1.5296199,-0.24992608
Shaggy - Alimony,reggae,0,0.7769028,-1.571501,1.1521933,1.4292166,-0.84400785,-0.22917193
Shaggy - Criteria,reggae,21,0.99999917,-2.2921467,0.036815636,0.8638683,-2.2936478,-0.16142495
Shaggy - Hey Sexy Lady,reggae,0,0.77712345,-1.5080963,1.047885,1.3661157,-0.8239194,-0.23477684
Shai Hulud - We Who Finish Last,math-core,29,0.99793184,-0.64925957,-1.1247228,-0.46567118,-1.5620306,-0.24539508
Shakedown - At Night (Edit),deep house,0,0.77699244,-1.4429216,0.96314496,1.3059713,-0.83283424,-0.21919154
Shakira - Did It Again (feat. Kid Cudi),dance pop,3,0.53101856,0.13891317,0.06773134,0.24580076,0.035258844,-0.23799154
Shakira - Donde Estas Corazon,dance pop,21,1.0,-2.411043,-0.28536612,0.684483,-2.6472504,-0.13770169
Shakira - Estoy Aquí,dance pop,29,0.96448165,-1.3909383,-0.691408,0.06804657,-1.94273,-0.19930571
Shakira - Hips Don't Lie (feat. Wyclef Jean),dance pop,3,0.5310336,0.11819439,0.070788935,0.2555008,0.026073053,-0.24325892
Shakira - Objection (Tango),dance pop,29,0.99768305,-0.6042532,-1.1081227,-0.46928445,-1.5075309,-0.24632175
Shakira - Ojos Así,dance pop,29,0.99765515,-0.6578567,-1.0965983,-0.4501638,-1.5346969,-0.23330358
Shakira - Pienso en Ti,dance pop,3,0.5310753,0.13779147,0.09629905,0.25360748,0.06613708,-0.24479413
Shakira - Poem to a Horse,dance pop,29,0.9975031,-0.59824276,-1.0961467,-0.45785606,-1.4859966,-0.2530699
Shakira - Que Vuelvas,dance pop,29,0.9974027,-0.6078634,-1.0844501,-0.45699662,-1.4886718,-0.24654296
Shakira - She Wolf,dance pop,3,0.5310441,0.09716906,0.08309841,0.2637072,0.021193057,-0.24381956
Shakira - Tú,dance pop,3,0.53103185,0.13353536,0.045428805,0.2305978,0.03696537,-0.23987247
Shakira - Waka Waka (This Time for Africa) (feat. Freshlyground),dirty south rap,3,0.53105545,0.113820925,0.07264588,0.25700295,0.03628306,-0.24734737
Shaman - Battle Of The Tom Tom,progressive trance,3,0.53085184,0.35778642,-0.003916681,0.108777985,0.13304316,-0.22005081
Shaman - For Tomorrow (Live),progressive trance,29,0.99785846,-0.6611209,-1.1097375,-0.46119905,-1.5610516,-0.24045576
Shamen - Transamazonia (Deep Dish No Doze Mix),tech house,0,0.77706593,-1.4753278,0.95514333,1.3052614,-0.8496347,-0.2089655
Shanadoo - Ninja Tattoo,europop,29,0.9980621,-0.69900036,-1.1251163,-0.44652295,-1.6054444,-0.24450323
Shania Twain - Raining On Our Love,country rock,5,1.0,1.6133957,3.0668113,1.0019186,2.2046704,1.2198625
Shania Twain - Two Hearts One Love,country rock,5,1.0,1.5549409,3.0938027,1.0424519,2.1874,1.2251601
Sharon Shannon - A Costa De Galicia,flamenco,17,0.9996774,2.4678078,4.063246,0.5847911,1.1515484,0.31688988
Sharon Shannon - Gaffo's Ball (Live),celtic rock,12,0.9999939,0.92656505,1.7631668,0.4658085,0.41154328,-0.0028546862
Shawn Colvin - Another Long One (Album Version),country rock,5,1.0,1.4383357,3.152337,1.0990739,2.0990531,1.1787974
Shawn Colvin - Cry Like An Angel (Album Version),country rock,5,1.0,1.5892129,3.0835218,1.020235,2.1953847,1.2166829
Shawn Colvin - Sunny Came Home,country rock,5,1.0,1.5639861,3.0713532,1.0307472,2.1829944,1.1992142
Shawn Colvin - These Four Walls,country rock,5,1.0,1.550406,3.0868726,1.0361427,2.185797,1.2073627
Sheila Walsh - Circle Of Hands (For A Time Like This Album Version),ccm,13,1.0,-1.1896107,0.89871985,2.059083,-1.6193669,0.52378404
Shelby Flint - I've Grown Accustomed to His Face,glam rock,3,0.53103983,0.17421268,0.04536277,0.22523436,0.07047497,-0.24489835
Shelby Lynne - Old Times Sake,country rock,5,1.0,1.6255625,3.042038,0.9774165,2.1883898,1.2151363
Shelby Lynne - Pretend (Album Version),country rock,5,1.0,1.6314361,3.0399373,0.9695694,2.1995175,1.226082
Shelly Manne & His Friends - Get Me To The Church On Time (Instrumental),hard bop,3,0.53096366,0.2233091,0.005076945,0.17118584,0.06287377,-0.22727565
Shelly Manne - Jubilation T. Cornpone,hard bop,3,0.53102744,0.1615264,0.0173802,0.21536915,0.058457866,-0.2457813
Shinehead - Olivia,dancehall,0,0.7770737,-1.5474067,1.098766,1.4045538,-0.82804936,-0.2407884
Shinehead - The Real Rock,dancehall,0,0.7770744,-1.4736462,0.976304,1.321429,-0.83574367,-0.2184387
Shinehead - World of the Video Game,dancehall,0,0.77710915,-1.4773078,1.0304991,1.331944,-0.81824756,-0.21765834
Showbread - Dinosaur Bones,post-hardcore,3,0.53102684,0.16085574,0.038028397,0.22410406,0.05032748,-0.24443829
Showbread - Nothing Matters Anymore,post-hardcore,29,0.9979128,-0.6121212,-1.1283431,-0.4791167,-1.5337565,-0.24728328
Shriekback - Reason With The Beast,alternative dance,3,0.53102404,0.16495174,0.03708019,0.23054272,0.05643846,-0.24386626
Shriekback - Squanderer,alternative dance,29,0.99754375,-0.6489165,-1.0878382,-0.44512612,-1.5286379,-0.24295855
Shriekback - The Strongest Wind That Blows,alternative dance,3,0.5310456,0.1686211,0.037036702,0.2173654,0.06441792,-0.24745487
Shunza - Dear Friend,chinese music,3,0.531038,0.1710781,0.04073105,0.22372085,0.06609074,-0.24370115
SHY FX - Feelings,uk garage,29,0.9976369,-0.80681705,-1.054799,-0.3661711,-1.6665732,-0.23896767
Sick Of It All - Death Or Jail,hardcore punk,29,0.9980726,-0.6802671,-1.1379945,-0.4659803,-1.5933598,-0.24600016
Sick Of It All - Sanctuary,hardcore punk,29,0.9981096,-0.6636536,-1.1417433,-0.47980398,-1.5854752,-0.2427534
Sick On The Bus - Who R Ya,hardcore punk,0,0.7743424,-1.744645,1.4355625,1.6062073,-0.87451625,-0.23522058
