Song,Genre,Cluster,Confidence,LogLikelihood,PCA1,PCA2
Sonny Landreth - She Left Me a Mule,blues-rock,1,1.0,156.18234,-0.8915487,-0.93858534
Sonny Simmons - A Distant Voice,free jazz,3,1.0,137.55927,-3.8611362,-0.5578491
Sonny Simmons - Metamorphosis,free jazz,3,1.0,164.29083,-1.334773,0.535502
Sonny Terry & Brownie Mcghee - My Bulldog Blues,piedmont blues,3,1.0,162.80789,-3.6204216,-1.3346263
Sonny Terry & Brownie Mcghee - Try Me One More Time,piedmont blues,3,1.0,166.07776,-0.86545247,-2.222992
Sonny Terry - Backwater Blues (live at Sugar Hill),harmonica blues,3,1.0,156.6142,-1.2314941,-0.18704757
Sonny Terry - Diggin' My Potatoes,piedmont blues,0,1.0,144.24165,-1.2591625,-1.710852
Sonny Terry - My Baby Likes To Shuffle,harmonica blues,3,1.0,153.75427,-3.2569506,-0.682176
Sonora Carruseles - La Chola Caderona,salsa,3,1.0,159.07014,1.6856308,-0.1351639
Sonora Carruseles - Que Suene Mi Campana,salsa,3,1.0,153.8836,2.412065,0.18668605
Sonora Santanera - Estoy Pensando En Ti (feat. Luis Antonio Lopez El Mimoso) (En Vivo),salsa,3,1.0,159.87453,1.3410622,-0.7963284
Sophie B. Hawkins - Did We Not Choose Each Other (Album Version),ballad,3,1.0,156.6033,0.89758486,0.6632752
Sophie B. Hawkins - I Want You (Radio Version),ballad,3,1.0,159.29755,-1.6751524,-0.74661213
Sophie B. Hawkins - The Ballad Of Sleeping Beauty (Album Version),ballad,3,1.0,162.93001,1.5128398,0.31791928
Sophie Tucker - Complainin',vaudeville,3,1.0,144.42583,-3.472504,-2.177533
Sophie Tucker - Down South,vaudeville,3,0.99998474,153.36272,0.072232515,-1.248587
Sophie Tucker - In the Good Old Summertime,vaudeville,0,0.99983215,128.08112,-3.0912776,0.020217244
Sophie Tucker - You Can't Deep Freeze a Red Hot Mama,vaudeville,3,1.0,165.21498,0.32639733,-1.1728091
Soul Asylum - Lies Of Hate (Album Version),hard rock,3,1.0,167.60036,-1.117512,0.9422702
"Soul Asylum - Slowly Rising (Live at First Avenue, Minneapolis, MN - December 2005)",hard rock,3,1.0,166.9321,-0.19371274,2.642113
Soul Ballet - da da Diamonds,smooth jazz,3,1.0,136.91928,3.148149,-0.62419933
Soul Ballet - the Cool Down,smooth jazz,3,1.0,161.62646,1.3310013,1.0689459
Soul Ballet - Tuscan Chica,smooth jazz,0,0.9980639,146.669,4.3357806,-3.25559
Soul Embraced - Someday (Immune Album Version),christian metal,3,1.0,153.76907,0.95733577,1.4342285
Soul Embraced - The Cold Stares Of Dead Eyes,christian metal,3,1.0,166.34712,-0.8941761,2.561885
Soular - Everything Changes,breakbeat,3,1.0,169.6196,-0.35993046,1.3052332
Souls of Mischief - Spark,jazz rap,3,0.9999084,138.52039,2.06203,-2.290639
Soulwax - Kill Your Darlings,dance rock,3,1.0,169.49823,-0.6063113,1.0712951
Soulwax - Much Against Everyone'S Advice (Dave Bascombe Radio Mix),dance rock,3,1.0,166.25717,-0.31901327,2.8177586
Soulwax - Soul Simplicity,dance rock,3,1.0,165.008,-0.3529576,1.2365389
Sound 5 - Ala Kaboo (Idjut Boy's H-Bar Mix),breakbeat,3,0.9999695,140.59576,4.010016,-0.3774642
Sound Field - CrossBreed,progressive trance,0,0.9990697,145.51036,2.705993,-2.6353626
Spade Cooley - Lover,western swing,3,1.0,143.73427,-3.4929655,-2.3906298
Speaker - Joking,dub,3,1.0,162.42816,-0.67196405,2.4710448
Special Duties - Punk Rocker '97,oi,3,1.0,161.14378,-0.27765387,2.062889
Spectra Soul - The Tube,dubtronica,0,1.0,133.16328,5.654306,-1.0719572
Speech - A Talk With Dad,hip hop,0,1.0,134.48651,-1.256049,-2.9611232
Speedball - No Survivors,speedcore,3,1.0,161.87573,-0.5124357,0.1959891
Spieluhrmelodien - Zeigt her eure Füße (Original Mix),cumbia,3,1.0,148.80142,-2.5122592,-0.96764565
Spinal Tap - Big Bottom (2025 Remaster),parody,3,1.0,169.321,-0.91650355,-0.0057852543
Spinal Tap - The Majesty Of Rock (2025 Remaster),parody,3,1.0,165.91243,0.41107303,1.9073601
Spiral Stairs - Ladies And Gentlemen,indie rock,2,1.0,124.17079,1.6588073,-1.5243986
Spiral Stairs - Stolen Pills,indie rock,3,1.0,166.64157,-0.8212653,3.2893677
Spitfire - Feverish,happy hardcore,3,1.0,155.9359,-0.32484227,3.218926
Spitfire - Tanzen,happy hardcore,3,1.0,157.75613,1.813776,0.4372157
Spliff - Heut' Nacht,pop rock,0,1.0,147.62372,2.1551373,-2.886832
Spliff - S.O.S.,pop rock,0,1.0,140.6156,1.5940808,-2.2473538
Spok Frevo Orquestra - Folião Ausente (Ao Vivo),frevo,3,1.0,166.76778,0.0055954778,0.15261665
Spok Frevo Orquestra - Passo de Anjo (Ao Vivo),frevo,3,1.0,162.73785,-0.018816479,1.7098482
SpongeBob SquarePants - Het Spongebob Squarepants Lied,texas blues,3,1.0,163.48914,1.1954937,0.847849
SpongeBob SquarePants - Ripped Pants,texas blues,3,1.0,153.79343,0.841351,0.4622465
Spooky Tooth - Evil Woman,blues-rock,1,1.0,150.07979,-1.202285,0.5256839
Spooky Tooth - I Am The Walrus,blues-rock,4,1.0,153.14233,-0.884212,-0.37080187
Spooky Tooth - Waitin' For The Wind,blues-rock,4,1.0,146.43803,-1.1907984,-0.648566
Spoonie Gee - Spoonie Is Back,hip hop,0,1.0,152.6248,4.3416996,-0.9789077
Sportsguitar - Fish,pop rock,0,1.0,141.30293,0.14590335,0.23884049
Spunk - Marbles,free improvisation,3,1.0,142.49054,1.7057112,-1.5690023
"Stack Bundles - Bright Lights, Big City (feat. Jim Jones & Max B)",gangster rap,0,1.0,140.42871,1.8225139,0.6197367
Stan Getz - Meditacao (Live At Carnegie Hall_1964),brazilian jazz,3,1.0,144.39462,-1.741241,-3.3446198
Stan Getz - Samba De Duas Notas,samba,3,1.0,160.69067,0.4439198,-1.4934107
Stanley Clarke - Cruisin' (Album Version),jazz funk,3,1.0,154.83557,2.3368804,-1.4731463
Stanley Clarke - Finding My Way,jazz fusion,3,1.0,168.80841,-0.4257486,0.7073961
Stanley Clarke - Journey to Love,jazz funk,3,1.0,163.5781,-1.0358735,-1.7347598
Stanley Clarke - Old Friends,jazz funk,3,1.0,159.61597,2.2037725,-0.109105386
Stanley Clarke - Rane To Plane (Album Version),hip house,0,0.9996644,141.43243,2.9473124,0.48524222
Stanley Clarke - What If I Forget the Champagne,jazz funk,3,1.0,161.24088,-1.7793646,-1.0988005
Stanton Warriors - Pop Ya Cork (Technasia Remix),gangster rap,0,1.0,135.85718,4.3187017,0.81925505
Stargarden - Trybal,chill-out,3,1.0,146.21555,-3.8662608,-1.171688
Starski and Clutch - Belle Isle Players,ghetto tech,0,1.0,142.17879,4.980009,-2.761447
Starski and Clutch - East to West,ghetto tech,3,0.99960333,153.43585,2.629498,-0.43772036
Static-X - Love Dump (Demo Version),industrial metal,3,1.0,156.48468,0.43923002,1.7010524
Statues - Telecommunication,power pop,3,0.99809456,153.44373,1.3439559,-0.2761459
Statues - The Last Stand,power pop,3,1.0,164.38965,-0.3553117,2.6839743
Statues - There Are Things I Think You Should Know,power pop,3,1.0,159.3458,-0.14442952,2.5606806
Statues - Urbania,power pop,3,0.999939,153.1993,-0.13951874,-0.7575616
Steel Pulse - House Of Love,roots reggae,0,0.9998474,144.28282,2.3657928,0.9715963
Steel Pulse - Ku Klux Klan,roots reggae,0,0.56353146,147.9933,2.2971323,1.5988593
Steel Pulse - Role Model,roots reggae,0,1.0,141.80054,2.5829606,0.028049141
Steel Pulse - We Can Do It,roots reggae,0,0.9999695,145.10655,2.0774324,-0.19380628
Steeles - On The Road To Emmaus,southern gospel,3,1.0,166.94473,-1.2490819,0.45975
Steeles - The Story Goes On,southern gospel,3,1.0,163.84073,-1.8158952,0.16994911
Stefon Harris - Alovi,hard bop,3,1.0,158.14851,-1.7038122,-0.6816532
Stefon Harris - And This Too Shall Pass,hard bop,3,1.0,155.59325,-1.8609713,-0.2234132
Stefon Harris - From The Gardner Meditations_ African Tarantella,hard bop,3,1.0,157.48691,-1.850984,-1.3193555
Steinwolke - Erinnerung an die Meseta,neue deutsche welle,3,1.0,145.81184,-1.4208483,-1.4025496
Stelios Dionisiou - To Sinnefo,greek,3,1.0,160.10129,0.028248211,0.65998125
Stephan Micus - Contessa Entellina,free improvisation,0,1.0,99.671326,-3.4241705,-1.8925493
Stephan Micus - For Abai And Togshan,free improvisation,3,1.0,142.0818,-4.9997373,-0.16884977
Stephan Micus - Mikhail's Dream,free improvisation,0,0.99997705,108.235664,-1.1173469,-0.9785678
"Stephan Micus - Part 1 (19 Flowerpots, 2 Hammered, Dulcimers, Bavarian Zither, Shakuhachi)",free improvisation,3,1.0,145.34256,-4.098518,-0.67419374
Stephen Marley - Mind Control,roots reggae,0,1.0,140.88232,1.5551633,-0.5692754
Stephen Marley - The Mission (Acoustic Version),roots reggae,0,1.0,143.07948,1.0056105,-0.5490963
Stephen Marley - The Traffic Jam (Acoustic Version),roots reggae,4,0.94024485,138.4638,1.9657062,-0.6716113
Stephen Pearcy - Freak,glam metal,3,1.0,171.62938,-0.58110774,2.5227592
Stephen Warbeck - Birth Of The Falls,soundtrack,3,1.0,146.4734,-4.238099,-0.4034271
Stephy Tang - Leng Jing,cantonese pop,3,1.0,154.73923,0.25977916,-0.13702929
Stephy Tang - Zi You Zi Zai,cantonese pop,3,1.0,168.74695,0.8307023,-0.29618204
Stern Combo Meissen - Ouvertüre (Jubiläums Version 2018),easy listening,3,1.0,138.87213,-2.5278506,0.29687333
Steve Aoki - The Power of Now,math-core,3,1.0,162.29039,1.3532751,1.773859
Steve Azar - You're My Life,tech house,3,1.0,158.28812,0.4234863,-0.54317653
Steve Camp - Judgement Begins With The House Of God,ccm,4,1.0,150.20331,-1.9883702,-0.7724407
Steve Chou - Pi Jiu Pao Pao (Beer Bubbles),chinese music,3,1.0,165.70001,0.7552538,0.23956591
Steve Chou - Sheng Li Hu Huan,chinese music,3,1.0,171.62546,0.12439347,0.8066109
Steve Chou - Wo Men De Fei Leng Cui,chinese music,3,1.0,163.0513,-0.90063906,-0.8567688
"Steve Erquiaga - Pelléas et Mélisande, Op. 80 _ Fauré_ Pelléas et Mélisande, Op. 80_ Sicilienne (Arranged for guitar by Steve Erquiaga)",smooth jazz,3,1.0,153.01602,-2.463035,-3.1700368
Steve Erquiaga - Prelude In C Minor From The Well Tempered-Clavier,smooth jazz,3,1.0,151.40549,-3.4114406,-2.5160055
Steve Erquiaga - The 23rd Psalm,smooth jazz,3,1.0,157.23724,-2.949834,-2.11817
Steve Green - Even A Child - Proverbs 20_11,ccm,4,1.0,147.17946,0.5287218,-0.17036673
Steve Green - Honor The Lord (He Holds The Keys Album Version),ccm,4,1.0,153.68875,-0.582249,0.34029
"Steve Green - Launder, Lather, Swab & Shower",ccm,4,1.0,149.66183,0.5576323,-0.7713558
Steve Harvey - What Woman Really Wear To Bed,glam rock,3,1.0,158.94928,-0.81416786,0.27307114
Steve Hillage - Radiom _ Lunar Music Suite _ Meditation Of The Dragon (Live),cabaret,3,1.0,147.07565,-4.007555,-1.0514208
Steve Lacy - Mercury,electronica,3,1.0,166.23044,0.11986295,-0.17949171
Steve Lloyd Smith - Blue Cave,jazz funk,3,1.0,146.23256,-2.154146,-2.2739668
Steve Morse - Prognosis,blues-rock,4,1.0,130.22525,-0.21873164,-0.1644489
"Steve Morse - Red Barchetta (feat. James LaBrie, James Murphey, Sean Malone, Sean Reinert & David Townson)",blues-rock,1,1.0,151.0472,0.5173924,2.6110275
Steve Porter - Mindless,progressive house,0,0.8763243,136.99371,3.1387053,-0.4278276
Steve Riley & The Mamou Playboys - Katherine,folk rock,3,1.0,165.0806,-0.9425383,0.29265863
Steve Smith - Better Off That Way,jazz funk,3,1.0,168.06155,-1.0957844,0.9167403
Steve Vai - Angel Food,instrumental rock,3,0.99550873,136.92262,1.0439777,0.5044704
Steve Vai - Brother (Album Version),instrumental rock,3,1.0,159.0555,-0.90140957,0.9324705
Steve Vai - Fever Dream (Album Version),instrumental rock,3,1.0,168.09525,-0.52813774,1.2497052
Steve Vai - Fire (Live _Bootleg_ Version),instrumental rock,3,1.0,161.28786,1.4411947,0.8596243
Steve Vai - Salamanders in the Sun (Remastered),instrumental rock,3,1.0,138.26633,0.6801621,-0.6716265
Steven Halpern - Bamboo Blue,meditation,3,1.0,148.97382,-2.4608011,-2.0695457
Steven Halpern - Natural Light (Subliminal Self-Help),meditation,3,1.0,145.31686,-5.4099607,-1.6809306
Stevie Ray Vaughan & Double Trouble - Ain't Gone 'N' Give up on Love,texas blues,3,1.0,157.4696,1.0802947,-0.9406973
Stevie Ray Vaughan & Double Trouble - Chitlins Con Carne,texas blues,3,1.0,155.38611,1.7495688,-0.61047953
Stevie Ray Vaughan & Double Trouble - Cold Shot,texas blues,3,1.0,169.55307,-0.17986238,0.06327313
"Stevie Ray Vaughan & Double Trouble - Come On, Pt. III",texas blues,3,1.0,159.10788,0.46480224,1.5801153
Stevie Ray Vaughan & Double Trouble - Couldn't Stand the Weather,texas blues,3,1.0,163.1445,1.1049601,0.3529482
Stevie Ray Vaughan & Double Trouble - Crossfire,texas blues,3,1.0,166.15865,0.2876999,1.0803467
Stevie Ray Vaughan & Double Trouble - Empty Arms (1984 Version),texas blues,3,1.0,169.25305,-0.77901316,0.7986722
Stevie Ray Vaughan & Double Trouble - The House Is Rockin',texas blues,3,1.0,163.5317,-1.290941,2.2020662
Stevie Ray Vaughan & Double Trouble - Tin Pan Alley (AKA Roughest Place in Town),texas blues,3,1.0,153.71188,-1.3093171,-2.0618904
Stew & The Negro Problem - L.A. Arteest Cafe,cabaret,3,1.0,153.71165,2.624084,-1.6522505
Stewart Francke - Across Decker's Field,roots rock,3,1.0,161.90121,0.6971527,2.2162673
Sticky Fingaz - Don't Owe Me Nothin',hip hop,0,1.0,148.62143,1.2578222,-1.0537782
Sticky Fingaz - Oh My God (Album Version Edited),hip hop,0,1.0,151.94177,3.1633117,-0.9206968
"Sticky Kids - Stand Up, Sit Down",british pop,0,1.0,144.47943,2.2314823,-0.15163033
Stiff Meat - Lonely,melbourne,3,1.0,164.72589,0.4531958,1.4996868
Stille Volk - Orgasme tellurique,neofolk,3,1.0,165.36136,-1.5100693,1.0370115
Stimulator - 78' Stimulator,hard trance,3,1.0,167.14647,0.06687551,1.6849993
Stockhausen Waterman - String 'Em Up,ghetto tech,3,1.0,158.21858,2.107392,1.3489107
Story of the Year - Swallow the Knife (Segue) (Live),screamo,3,1.0,162.65366,-0.24997309,1.3057431
Story of the Year - Won Threw Ate,screamo,3,1.0,167.17892,0.49954563,2.8488781
Storyville - Enough,blues-rock,4,1.0,149.60767,0.46054444,1.1361086
Storyville - Talk to Me,blues-rock,4,1.0,139.40985,0.13521783,-0.8486682
Strata - Night Falls (The Weight Of It),post-grunge,0,1.0,143.60751,0.2982263,1.1506487
STRATA _ Audrey Andrist - Freund_ Part One From Triomusic,post-grunge,0,0.99459785,127.50697,-2.882751,-1.9721924
"STRATA _ Audrey Andrist - Khachaturian_ Trio (1932), Movement 3_ Moderato",post-grunge,2,1.0,124.83656,-4.003682,-1.6019973
Streetwize - Funny,smooth jazz,3,1.0,148.77977,0.7237273,-1.6726301
Streetwize - Little Things,smooth jazz,3,0.9999084,146.97629,2.9503467,-1.964566
Streetwize - No One,smooth jazz,3,1.0,159.03648,0.00077846186,-0.56036955
Streetwize - U Don't Have To Call,smooth jazz,3,1.0,135.64696,3.3830807,-2.3922381
Stress Assassin - EU A4,dub,3,1.0,142.4477,-3.5030174,1.5777442
String Trio Of New York - Ju Ju,chamber jazz,3,1.0,162.46518,-1.9321713,-1.6064862
STUDIO - Indo,indie pop,3,1.0,148.37383,-1.0647645,0.8121105
Styles P - Back On My New S___ (feat. Tre Williams),rap,3,1.0,168.22556,0.7809508,1.4024495
Styles P - Intro,rap,3,1.0,160.96802,1.8578923,-1.7244745
Styles P - Shadows,rap,3,1.0,156.55452,1.9087433,0.2022464
Sub Focus - Follow the Light (Radio Edit),breakbeat,3,1.0,162.47263,0.13933225,1.4579283
Sub Focus - Last Jungle,breakbeat,3,1.0,149.85965,1.9638962,-0.10508382
Sub Swara and Kush Arora - Constructing the Absence,dubstep,3,0.94484705,144.34492,1.7591718,-2.5368865
Sue Foley - She Don't Belong To You,roots rock,3,1.0,169.51556,-1.367936,1.1477838
Sue Thompson - James (Hold the Ladder Steady),pop rock,4,0.8743208,153.15387,-0.38050875,0.20116042
Sugababes - Hole In The Head,post-grunge,0,0.55248845,145.13072,1.8263973,1.1010625
Sugar Minott - A True (Album),roots reggae,0,1.0,149.95128,2.346614,-1.6226865
Sugar Minott - All Kind of People,roots reggae,0,0.9998474,139.20438,0.7187831,-0.32990327
Sugar Minott - Devil's Pickney,roots reggae,0,1.0,149.24632,2.5103014,-1.1466378
Sugar Minott - Informer,roots reggae,0,1.0,133.62279,2.141888,-0.89026344
Sugar Minott - Jah Jah Children,roots reggae,0,0.9659555,145.49367,1.7977331,-0.57380676
Sugar Minott - Make It With You,roots reggae,0,0.9945674,145.35204,1.4921587,0.47677845
Sugar Minott - Mash up Mi Life,roots reggae,0,1.0,144.71802,1.4938941,0.114092976
Sugar Minott - More Than I Can Take,roots reggae,0,0.99972534,140.73337,-0.71946377,-1.5269789
Sugar Minott - Now We Know,roots reggae,0,1.0,145.05765,-0.6855938,-0.82466424
Sugar Minott - Try Love,roots reggae,0,0.9855335,146.72307,1.662677,-0.1961226
Sugar Minott - Walking Through The Ghetto,roots reggae,0,1.0,145.08229,2.6024864,-1.2953163
Sui Generis - Bubulina (En Vivo),cumbia,3,0.99998474,141.23589,-1.8375978,-1.081438
Sui Generis - Canción para Mi Muerte,cumbia,3,1.0,165.91418,-1.7133754,-1.1282119
Sui Generis - Cuando Ya Me Empiece a Quedar Solo,cumbia,3,1.0,160.59671,-2.773218,-0.50103074
Sui Generis - Zapando Con La Gente (En vivo),cumbia,3,1.0,163.42291,-2.1936967,0.3037446
Suicidal Tendencies - Human Guinea Pig,hardcore punk,3,1.0,168.5328,-0.8826715,2.102225
Suicidal Tendencies - It's Going Down (Album Version),hardcore punk,3,1.0,156.49445,0.8679386,3.2110052
Suicidal Tendencies - Looking In Your Eyes,hardcore punk,3,1.0,163.12782,-1.1381344,1.8404236
Suicidal Tendencies - Monopoly On Sorrow (Album Version),hardcore punk,3,1.0,173.45966,0.4759447,1.1362721
Suicidal Tendencies - Two Sided Politics,hardcore punk,3,1.0,150.29277,-0.41375098,2.6506903
Suicide - Do It Nice,experimental rock,3,1.0,140.993,-2.2515917,2.5603583
Suicide - Night Time,experimental rock,3,1.0,150.69193,-1.1281834,2.9281833
Sukhbir - Balle Balle,bhangra,3,1.0,153.21466,0.04259952,-0.008378514
Sukshinder Shinda - Jumke,bhangra,3,1.0,158.70316,2.5656781,-1.2886013
Sulk - Only You (Chimi-Changa Club Mix),pop rock,0,1.0,129.6256,1.2417927,-2.660622
Sumo - Noche de Paz,gabba,3,1.0,164.66547,-0.28084615,2.0258212
Sumo - Pinini Reggae,gabba,3,1.0,163.46025,0.49595326,-0.5417781
Sun Yan-Zi - Abscondence (Remastered),chinese music,3,1.0,168.20987,-1.0867417,0.14941688
Sun Yan-Zi - Sensible,chinese music,3,1.0,168.4018,-0.2630704,0.29731235
Sun Yan-Zi - That's the Way It Is,chinese music,3,1.0,165.3981,1.4007564,0.13073853
Sundial Aeon - Love Shelter (Kyoto Remix),downtempo,3,1.0,159.18407,-0.93719745,-1.5762968
Sunidhi Chauhan - Dekh Le (Remix),europop,3,1.0,163.54898,2.4479117,0.1614172
Sunnyland Slim - I Got To Quit My Baby,piano blues,3,1.0,166.87192,-0.89235735,-0.39699525
Sunnyland Slim - Midnight Jump,piano blues,3,1.0,157.20944,-2.615443,-0.18193145
Sunnyland Slim - No More Troubles,piano blues,3,1.0,162.25504,-1.7199254,-1.5550594
Sunnyland Slim - Tired Of You Clowning (Album Version),piano blues,3,1.0,165.84947,-0.73338014,-1.4525673
Sunscreem - Exodus,progressive house,3,0.99998474,151.57457,1.7759608,-0.25951242
Sunscreem - Perfect Motion (Boys Own Mix) (Heller),progressive house,0,1.0,133.73378,7.8004894,-1.975688
Sunscreem - Secrets,progressive house,3,1.0,159.09079,1.0943961,1.7937913
Super Cat - Oh It's You,dancehall,3,1.0,158.34517,4.6813207,0.10793808
Super Cat - Them No Care,dancehall,3,1.0,162.51643,3.8009543,-0.49783653
Super700 - The Other Side,pop rock,0,1.0,149.88876,-0.024367347,-0.43724832
Superchumbo - Irresistible! (Maurel & Fauvrelle LESS Mix),progressive house,3,0.9999695,157.47107,3.5917606,-0.018478896
Superchumbo - Revolution (Crusy Remix),progressive house,3,1.0,149.15164,1.7926102,0.57041425
Supertalented - Fax Me,lo-fi,3,1.0,158.4197,-1.4032904,0.07134813
Supuration - 4TX.31B,doom metal,3,1.0,162.36258,0.20660715,1.3786902
Susana Seivane - Mazurcas das rías Baixas,gaita,3,1.0,148.45079,-0.0330115,-0.651013
Susana Seivane - Para Milladoiro,gaita,0,1.0,124.614,-0.5162845,-0.8653817
Susana Seivane - Xoaniña,gaita,3,1.0,144.68323,-0.770868,1.3793045
Suzanne Ciani - Mozart,meditation,3,1.0,153.95233,-4.950357,-1.1070127
Suzi Quatro - Born To Run,glam rock,3,1.0,164.62616,0.2484982,1.460504
Suzi Quatro - Don't Break My Heart (2017 Remaster),chanson,1,1.0,150.02516,-1.4684753,-0.8374585
Suzi Quatro - Kids of Tragedy,glam rock,3,1.0,156.84682,-0.4605307,0.8843794
Suzi Quatro - Mama's Boy (2017 Remaster),glam rock,3,1.0,159.33311,-0.24845248,1.4960381
Suzi Quatro - Too Big,glam rock,3,1.0,154.71643,1.3874876,1.2210605
Suzy Thompson - Drunken's Man's Dream,jug band,3,1.0,157.8794,-2.7698517,-0.4157451
Sven Scholander - Melangtäras intåg i Kallsta,swedish,3,1.0,149.31595,-2.48304,-1.1960508
Sven Tasnadi - 2190 Dias Contigo,tech house,0,0.9999466,122.02145,0.15256344,-2.9684489
Sven Tasnadi - Charisma Remixed,tech house,0,1.0,142.73761,4.7908516,-3.2746246
Swallow The Sun - ...and Heavens Cried Blood,sympho black metal,3,1.0,165.1351,-1.2107987,1.4498771
Swallow The Sun - Doomed To Walk The Earth,sympho black metal,3,1.0,167.3656,-1.5959549,2.0146325
Sweet - Airheads! (Remastered),glam rock,3,1.0,155.05232,0.029120643,1.8126462
Sweet - Do It All over Again,glam rock,3,1.0,161.13881,0.6920387,2.1934903
Sweet - Neon Psychedelia (Remastered),glam rock,3,1.0,164.5891,0.115227655,1.9589876
