"msd_track_id","filename","audio_basename","deezer_artist","deezer_title","genre","primary_genre","genre_count"
"TRBCPTO12903CBBFD9","4Him - He Never Changes.mp3","4Him - He Never Changes","4Him","He Never Changes","ccm, gospel, contemporary christian, christian rock, hymns","ccm","5"
"TRAXOHK128F42514BE","5 Blind Boys Of Alabama - If You Don't Pray For Me.mp3","5 Blind Boys Of Alabama - If You Don't Pray For Me","5 Blind Boys Of Alabama","If You Don't Pray For Me","soul blues, southern gospel, vocal jazz, r&b, smooth jazz","soul blues","5"
"TRBCNWM128F92D50EC","50 Cent - U Not Like Me.mp3","50 Cent - U Not Like Me","50 Cent","U Not Like Me","gangster rap, hip hop, east coast rap, hardcore rap, rap","gangster rap","5"
"TRAYQCQ12903C99425","6CycleMind - Across the Universe.mp3","6CycleMind - Across the Universe","6CycleMind","Across the Universe","pinoy rock, opm, filipino, pinoy, alternative pop rock","pinoy rock","5"
"TRAZJZW12903C99432","6CycleMind - Talkin' Bout A Revolution.mp3","6CycleMind - Talkin' Bout A Revolution","6CycleMind","Talkin' Bout A Revolution","pinoy rock, opm, filipino, pinoy, alternative pop rock","pinoy rock","5"
"TRAZAKG12903CF8157","A Different Breed Of Killer - The Cleansing Apparatus.mp3","A Different Breed Of Killer - The Cleansing Apparatus","A Different Breed Of Killer","The Cleansing Apparatus","death core, extreme metal, technical death metal, metalcore, death metal","death core","5"
"TRBDRIT128F42929A1","A Tribe Called Quest - Get A Hold.mp3","A Tribe Called Quest - Get A Hold","A Tribe Called Quest","Get A Hold","jazz rap, hip hop, rap, east coast rap, alternative rap","jazz rap","5"
"TRBAXDP12903CD1922","AFI - Darling, I Want To Destroy You.mp3","AFI - Darling, I Want To Destroy You","AFI","Darling, I Want To Destroy You","post-hardcore, alternative rock, emo, punk, rock","post-hardcore","5"
"TRAZKAG12903CD1918","AFI - Too Shy To Scream.mp3","AFI - Too Shy To Scream","AFI","Too Shy To Scream","post-hardcore, alternative rock, emo, punk, rock","post-hardcore","5"
"TRBEOYQ128F42955C3","ANTIGONE RISING - Don't Look Back (Radio Edit).mp3","ANTIGONE RISING - Don't Look Back (Radio Edit)","ANTIGONE RISING","Don't Look Back (Radio Edit)","modern rock, hard rock, power pop, rock, pop rock","modern rock","5"
"TRBEBYV128F14A0B65","ATB - Marrakech.mp3","ATB - Marrakech","ATB","Marrakech","progressive house, progressive trance, club, electronica, downtempo","progressive house","5"
"TRAHOBV128F933CE68","ATMAN - Distant Voices.mp3","ATMAN - Distant Voices","ATMAN","Distant Voices","downtempo, chill-out, dub, blues-rock, world beat","downtempo","5"
"TRBDCRQ128F422C232","AUDIO.3 - SPONT.AN.mp3","AUDIO.3 - SPONT.AN","AUDIO.3","SPONT.AN","turnablism","turnablism","1"
"TRAYTUZ128F4258057","AZ - Pleas Made Against Stasis.mp3","AZ - Pleas Made Against Stasis","AZ","Pleas Made Against Stasis","gangster rap, hip hop, east coast rap, east coast hip hop, hard rock","gangster rap","5"
"TRAYYAU128F92D58D0","Aaron Watson - Whiskey On The Fire.mp3","Aaron Watson - Whiskey On The Fire","Aaron Watson","Whiskey On The Fire","honky tonk, classic country, country rock, southern rock, singer-songwriter","honky tonk","5"
"TRBEPKI128F9353F14","Abbott & Chambers - Where Are You.mp3","Abbott & Chambers - Where Are You","Abbott & Chambers","Where Are You","progressive trance, trance, hard trance, electronic, vocal trance","progressive trance","5"
"TRBCWIA128F4220805","Abominable Iron Sloth - Sailing To The Edge Of The Earth.mp3","Abominable Iron Sloth - Sailing To The Edge Of The Earth","Abominable Iron Sloth","Sailing To The Edge Of The Earth","math rock, sludge metal, doom metal, industrial metal, alternative metal","math rock","5"
"TRADLJV128F9336643","Abraham Laboriel - Guidum (Live).mp3","Abraham Laboriel - Guidum (Live)","Abraham Laboriel","Guidum (Live)","jazz, fusion, blues, funk, jazz rock","jazz","5"
"TRBBLAN128F93183E6","Abrar-Ul-Haq - Hello Hello.mp3","Abrar-Ul-Haq - Hello Hello","Abrar-Ul-Haq","Hello Hello","bhangra, dance, pop, punjabi, rock","bhangra","5"
"TRBHDGL128F42324A7","Abysmal Dawn - Programmed to Consume.mp3","Abysmal Dawn - Programmed to Consume","Abysmal Dawn","Programmed to Consume","blackened death metal, technical death metal, brutal death metal, tech metal, heavy metal","blackened death metal","5"
"TRBHGRU12903CE2C48","Ace Frehley - Fractured Quantum.mp3","Ace Frehley - Fractured Quantum","Ace Frehley","Fractured Quantum","hard rock, pop rock, glam rock, glam metal, rock","hard rock","5"
"TRBGCUP12903CCFE38","Adam Ant - Mohair Locker Room Pin-Up Boys.mp3","Adam Ant - Mohair Locker Room Pin-Up Boys","Adam Ant","Mohair Locker Room Pin-Up Boys","pop rock, new wave, dance rock, rock, new romantic","pop rock","5"
"TRBCXLB128F4252906","Aeoliah - Inner Chamber.mp3","Aeoliah - Inner Chamber","Aeoliah","Inner Chamber","meditation, chill-out, easy listening, ambient, spiritual","meditation","5"
"TRBGPJP128E078ED20","Aerosmith - Crazy.mp3","Aerosmith - Crazy","Aerosmith","Crazy","blues-rock, heavy metal, hard rock, pop rock, glam rock","blues-rock","5"
"TRAYKOC128F930D2B8","Aerosmith - Cryin'.mp3","Aerosmith - Cryin'","Aerosmith","Cryin'","blues-rock, heavy metal, hard rock, pop rock, glam rock","blues-rock","5"
"TRBARHH128E078EDE9","Aerosmith - Janie's Got A Gun.mp3","Aerosmith - Janie's Got A Gun","Aerosmith","Janie's Got A Gun","blues-rock, heavy metal, hard rock, pop rock, glam rock","blues-rock","5"
"TRAZZQC128F427A0F5","Aerosmith - Milk Cow Blues.mp3","Aerosmith - Milk Cow Blues","Aerosmith","Milk Cow Blues","blues-rock, heavy metal, hard rock, pop rock, glam rock","blues-rock","5"
"TRBFNMG128F4278109","Aerosmith - Reefer Head Woman.mp3","Aerosmith - Reefer Head Woman","Aerosmith","Reefer Head Woman","blues-rock, heavy metal, hard rock, pop rock, glam rock","blues-rock","5"
"TRAZISI128E078EE2F","Aerosmith - Same Old Song And Dance.mp3","Aerosmith - Same Old Song And Dance","Aerosmith","Same Old Song And Dance","blues-rock, heavy metal, hard rock, pop rock, glam rock","blues-rock","5"
"TRBGTPK128F429E5D5","Aesop Rock - Coma.mp3","Aesop Rock - Coma","Aesop Rock","Coma","underground rap, indie, alternative rap, rap, funk","underground rap","5"
"TRBEQZJ128F9300B50","Aesop Rock - N.Y. Electric _ Hunter Interlude.mp3","Aesop Rock - N.Y. Electric _ Hunter Interlude","Aesop Rock","N.Y. Electric / Hunter Interlude","underground rap, indie, alternative rap, rap, funk","underground rap","5"
"TRBCXHD128F4242055","Agency 1.9.9.4 - Dayz Of Our Livez.mp3","Agency 1.9.9.4 - Dayz Of Our Livez","Agency 1.9.9.4","Dayz Of Our Livez","hip hop, rap, american, horror music, east coast rap","hip hop","5"
"TRBFOVT128F4242079","Agency 1.9.9.4 - Everyday Struggle (Bonus).mp3","Agency 1.9.9.4 - Everyday Struggle (Bonus)","Agency 1.9.9.4","Everyday Struggle (Bonus)","hip hop, rap, american, horror music, east coast rap","hip hop","5"
"TRBHMCT128F932C2C2","Agnostic Front - Separate Ways.mp3","Agnostic Front - Separate Ways","Agnostic Front","Separate Ways","hardcore punk, heavy metal, new york, punk, hardcore","hardcore punk","5"
"TRBGHKE128F9343BDD","Ai Ai Ai - Com Una Flama.mp3","Ai Ai Ai - Com Una Flama","Ai Ai Ai","Com Una Flama","rumba, catalan, harp, catalonia, barcelona","rumba","5"
"TRBIHOC12903CE371C","Aiden - Die Romantic (Live At The Bottom Lounge, Chicago, IL _ January 13, 2009).mp3","Aiden - Die Romantic (Live At The Bottom Lounge, Chicago, IL _ January 13, 2009)","Aiden","Die Romantic (Live At The Bottom Lounge, Chicago, IL / January 13, 2009)","post-hardcore, emo, rock, punk, gothic","post-hardcore","5"
"TRBHBWW128F1475058","Airto Moreira - Hala, Tumba And Timbal.mp3","Airto Moreira - Hala, Tumba And Timbal","Airto Moreira","Hala, Tumba And Timbal","latin jazz, brazilian jazz, jazz funk, samba, bossa nova","latin jazz","5"
"TRBESDU128F4277813","Aisha Duo - Sea, Subsurface.mp3","Aisha Duo - Sea, Subsurface","Aisha Duo","Sea, Subsurface","jazz fusion, free jazz, meditation, marimba, chill-out","jazz fusion","5"
"TRAZHUK128E0789114","Akon - Lonely.mp3","Akon - Lonely","Akon","Lonely","hip hop, urban, pop, club, jazz","hip hop","5"
"TRBCTSB128F931D570","Al Di Meola - God Bird Change (Album Version).mp3","Al Di Meola - God Bird Change (Album Version)","Al Di Meola","God Bird Change (Album Version)","latin jazz, tango, jazz, jazz funk, jazz fusion","latin jazz","5"
"TRBEOCF128F426BFDC","Al Di Meola - Splendido Sundance.mp3","Al Di Meola - Splendido Sundance","Al Di Meola","Splendido Sundance","latin jazz, tango, jazz, jazz funk, jazz fusion","latin jazz","5"
"TRALBGP12903CD2C2A","Al Duvall - Dark Inside.mp3","Al Duvall - Dark Inside","Al Duvall","Dark Inside","blues-rock, parody, bluegrass, country blues, louisiana blues","blues-rock","5"
"TRADHUZ128F148885D","Alain Souchon - J'veux du cuir.mp3","Alain Souchon - J'veux du cuir","Alain Souchon","J'veux du cuir","chanson, ballad, pop, french pop, progressive house","chanson","5"
"TRBCGLJ128F933277D","Alain Turban - L'Homme au trapèze volant.mp3","Alain Turban - L'Homme au trapèze volant","Alain Turban","L'Homme au trapèze volant","chanson, parody, los angeles, pop, french","chanson","5"
"TRBFXLM128F424794B","Alain Turban - L'ardéchoise aux cheveux blancs.mp3","Alain Turban - L'ardéchoise aux cheveux blancs","Alain Turban","L'ardéchoise aux cheveux blancs","chanson, parody, los angeles, pop, french","chanson","5"
"TRBEMTB128F14ACBDF","Alan Silvestri - We're Out Of Gas.mp3","Alan Silvestri - We're Out Of Gas","Alan Silvestri","We're Out Of Gas","country rock, soundtrack, pop rock, ballad, disco","country rock","5"
"TRAYGYY128F92CB1CE","Albert King - Please Come Back To Me - Live.mp3","Albert King - Please Come Back To Me - Live","Albert King","Please Come Back To Me - Live","electric blues, soul blues, blues, blues-rock, chicago blues","electric blues","5"
"TRAZCLE12903CC9A01","Albert Préjean - Une java.mp3","Albert Préjean - Une java","Albert Préjean","Une java","chanson, opera, pop, french pop","chanson","4"
"TRBFOIY128F93414D1","Albin Myers - BOOM!!! (Boomapella).mp3","Albin Myers - BOOM!!! (Boomapella)","Albin Myers","BOOM!!! (Boomapella)","progressive house, electro, electronica, dutch, progressive","progressive house","5"
"TRBAGJB128F92CFB0E","Alceu Valença - Cintura Fina.mp3","Alceu Valença - Cintura Fina","Alceu Valença","Cintura Fina","brazilian pop music, latin jazz, bossa nova, psychedelic rock, frevo","brazilian pop music","5"
"TRBEYEO128F9308A8D","Alejandro Lerner - Canta Una Canción De Amor (Remastered Version).mp3","Alejandro Lerner - Canta Una Canción De Amor (Remastered Version)","Alejandro Lerner","Canta Una Canción De Amor (Remastered Version)","pop rock, male vocalist, latin, singer-songwriter, pop","pop rock","5"
"TRBDRIN128F9308ABF","Alejandro Lerner - Todo a Pulmón (En Vivo).mp3","Alejandro Lerner - Todo a Pulmón (En Vivo)","Alejandro Lerner","Todo a Pulmón (En Vivo)","pop rock, male vocalist, latin, singer-songwriter, pop","pop rock","5"
"TRBEQPB128F933D621","Aleks Syntek - In My Arms (Live Auditorio Nacional 08).mp3","Aleks Syntek - In My Arms (Live Auditorio Nacional 08)","Aleks Syntek","In My Arms (Live Auditorio Nacional 08)","merengue, cumbia, latin pop, electropop, karaoke","merengue","5"
"TRBBXLI128F931BC58","Alex Ubago - 20 horas de nada.mp3","Alex Ubago - 20 horas de nada","Alex Ubago","20 horas de nada","latin pop, male vocalist, pop, spanish, romantic","latin pop","5"
"TRBAZKT128F931F671","Alex Ubago - Ciudad desierta.mp3","Alex Ubago - Ciudad desierta","Alex Ubago","Ciudad desierta","latin pop, male vocalist, pop, spanish, romantic","latin pop","5"
"TRBCTEE128F42438DC","Alexander O'Neal - Unbreak My Heart.mp3","Alexander O'Neal - Unbreak My Heart","Alexander O'Neal","Unbreak My Heart","dance pop, disco, neo soul, downtempo, deep house","dance pop","5"
"TRBGQIX128F934E7F4","Alexander Zonjic - Little Sunflower.mp3","Alexander Zonjic - Little Sunflower","Alexander Zonjic","Little Sunflower","jazz funk, instrumental pop, smooth jazz, jazz, contemporary jazz","jazz funk","5"
"TRBAHYD128F14AD4C0","Alexandre Desplat - Breaking In.mp3","Alexandre Desplat - Breaking In","Alexandre Desplat","Breaking In","soundtrack, ballad, film score, chill-out, easy listening","soundtrack","5"
"TRBEFQY128F932EE3F","Alexandre Desplat - Meeting Daisy (Album Version).mp3","Alexandre Desplat - Meeting Daisy (Album Version)","Alexandre Desplat","Meeting Daisy (Album Version)","soundtrack, ballad, film score, chill-out, easy listening","soundtrack","5"
"TRAATQC128F425AF61","Alexandre Desplat - Palmer enquête.mp3","Alexandre Desplat - Palmer enquête","Alexandre Desplat","Palmer enquête","soundtrack, ballad, film score, chill-out, easy listening","soundtrack","5"
"TRBGXZU128F4255D4F","Alfredo Gutierrez - Dos Mujeres.mp3","Alfredo Gutierrez - Dos Mujeres","Alfredo Gutierrez","Dos Mujeres","louisiana blues, merengue, jump blues, east coast blues, salsa","louisiana blues","5"
"TRBEEAF128F92E6382","Alfredo Gutierrez - El Troyano.mp3","Alfredo Gutierrez - El Troyano","Alfredo Gutierrez","El Troyano","louisiana blues, merengue, jump blues, east coast blues, salsa","louisiana blues","5"
"TRBBMIR128F933DF44","Alfredo Kraus - Los de Aragón_ los de Aragón (Remastered Version 2017).mp3","Alfredo Kraus - Los de Aragón_ los de Aragón (Remastered Version 2017)","Alfredo Kraus","Los de Aragón: los de Aragón (Remastered Version 2017)","opera, bel canto, latin pop, jazz, classical","opera","5"
"TRBFUXQ128F145B135","Alias - After All The Love Is Gone.mp3","Alias - After All The Love Is Gone","Alias","After All The Love Is Gone","bass music, pop rap, hip hop, jungle music, trip hop","bass music","5"
"TRBIGRU128F145B139","Alias - Standing In The Darkness.mp3","Alias - Standing In The Darkness","Alias","Standing In The Darkness","bass music, pop rap, hip hop, jungle music, trip hop","bass music","5"
"TRBEDBC128F145B134","Alias - What To Do.mp3","Alias - What To Do","Alias","What To Do","bass music, pop rap, hip hop, jungle music, trip hop","bass music","5"
"TRBGFUW12903CA0E6B","Alice Cooper - Goin' To The River.mp3","Alice Cooper - Goin' To The River","Alice Cooper","Goin' To The River","shock rock, glam rock, garage rock, heavy metal, hard rock","shock rock","5"
"TRBCSSE12903CBE261","Alice In Chains - Take Her Out.mp3","Alice In Chains - Take Her Out","Alice In Chains","Take Her Out","grunge, alternative metal, heavy metal, hard rock, alternative rock","grunge","5"
"TRBEGHL128F92F76E8","Alice In Chains - Would_ (2022 Remaster).mp3","Alice In Chains - Would_ (2022 Remaster)","Alice In Chains","Would? (2022 Remaster)","grunge, alternative metal, heavy metal, hard rock, alternative rock","grunge","5"
"TRBGJDW128F4292EDB","Alicia Keys - Karma.mp3","Alicia Keys - Karma","Alicia Keys","Karma","neo soul, blues, soul, pop, urban","neo soul","5"
"TRBASBX128F933F55C","All Leather - Please Jesus, Send Me Someone To Fuck.mp3","All Leather - Please Jesus, Send Me Someone To Fuck","All Leather","Please Jesus, Send Me Someone To Fuck","digital hardcore, dance-punk, punk, experimental, hardcore","digital hardcore","5"
"TRBHQQY128F931BBFA","Alvino Rey & His Orchestra - Steel Guitar Rag.mp3","Alvino Rey & His Orchestra - Steel Guitar Rag","Alvino Rey & His Orchestra","Steel Guitar Rag","space age pop, exotica, easy listening, jazz, lounge","space age pop","5"
"TRBBMXI128F428CCD1","Amorphis - The Lost Name of God.mp3","Amorphis - The Lost Name of God","Amorphis","The Lost Name of God","progressive metal, death metal, black metal, heavy metal, metal","progressive metal","5"
"TRBAASG128F92FBB7C","An Cafe - Pipopapo Telepathy.mp3","An Cafe - Pipopapo Telepathy","An Cafe","Pipopapo Telepathy","dance rock","dance rock","1"
"TRBCFFD128F92D912E","Ana Popovic - Shadow After Dark.mp3","Ana Popovic - Shadow After Dark","Ana Popovic","Shadow After Dark","blues-rock, soul blues, blues, electric blues, slide","blues-rock","5"
"TRBFVOP12903CF0DFA","Andrae Crouch - Jesus Is the Lord.mp3","Andrae Crouch - Jesus Is the Lord","Andrae Crouch","Jesus Is the Lord","soul jazz, gospel, ccm, california, jazz","soul jazz","5"
"TRAYHZU12903CF0DFC","Andrae Crouch - Praises.mp3","Andrae Crouch - Praises","Andrae Crouch","Praises","soul jazz, gospel, ccm, california, jazz","soul jazz","5"
"TRBDPOI128F42A9A72","Andre Verchuren - Poema.mp3","Andre Verchuren - Poema","Andre Verchuren","Poema","chanson, musette, bossa nova, folk, easy listening","chanson","5"
"TRADTRR128F4246114","Andre Verchuren - Tra La La Musette.mp3","Andre Verchuren - Tra La La Musette","Andre Verchuren","Tra La La Musette","chanson, musette, bossa nova, folk, easy listening","chanson","5"
