track_id,title,artist,genre
TRAYWVN128F42B972B,Holdin' On,Terry Callier,"soul jazz, future jazz, smooth jazz, acid jazz, jazz funk"
TRAYWWX128F92EEECF,Standing On The Corner,Percy Faith & His Orchestra,"orchestra, show tunes, easy listening, bossa nova, oldies"
TRAYXBC128F427FDDB,Forever,Malefaction,"grindcore, hardcore punk, metalcore, punk, hardcore"
TRAYXBT128F425C974,Coup De Lune (Remasterisé En 2007),Jacques Higelin,"chanson, ballad, blues-rock, pop rock, pop"
TRAYXCO128F93390C3,Go Tell It On The Mountain,Michelle Wright,"country rock, ballad, contemporary country, country pop, classic rock"
TRBDBIU128E0791595,Skit #2 (Kanye West/Late Registration),Kanye West,"hip hop, rap, soul, east coast rap, alternative rap"
TRAYXGR128F1458AD8,Je Vous Revois_ Madame (Flm ''Le Vagabond Bien Aimé''),Maurice Chevalier,"chanson, latin jazz, cabaret, ballad, jazz"
TRAYXHL128F14961C6,Call On The Father,Beres Hammond,"lovers rock, dancehall, reggae, soul, rock steady"
TRAYXLY128F92D074E,Amthran Na Bh Fiann (Ireland),The London Theatre Orchestra,"ragtime, easy listening, soundtrack, jazz, orchestra"
TRAYXMP128F428ACCA,Colorblind,Hotwire,"uk garage, nu metal, alternative metal, post-grunge, post-hardcore"
TRAYXMZ12903CAB146,Under The Bridges Of Paris,Percy Faith,"instrumental pop, easy listening, ballad, disco, pop rock"
TRAYXOJ128F4268D1A,Estroupele-Troupele. Muiñeira,Os Gaiteiros de Soutelo,"gaita, folk, lusofonia, galiza, galego"
TRAYXPL12903CC3D0D,Harda They Come,Gyptian,"reggae, lovers rock, roots reggae, contemporary reggae, rap"
TRAYXPS128F422842E,Lightning Breaks,Plasmatics,"trip hop, hard rock, hard trance, hard house, gabba"
TRAYXQU128F42618E9,Bruno Dika,Madilu System,"congo, rumba, soukous, world music, singer-songwriter"
TRAYXTP128F931CFB1,Salvation,John Van Tongeren,"soundtrack, easy listening, electronic, modern classical, movie score composer"
TRAYXXH128F933ABF7,We Got It (Cadillac),Toby Love featuring Julio Voltio,"bachata, reggaeton, salsa, latin, spanish"
TRAYXZF128F425D645,A Boy Named Sue,Johnny Cash,"honky tonk, country, rock, traditional country, rockabilly"
TRAYXZX128F930F022,Nunca Sabras,KALIMBA,"death core, hardstyle, brutal death metal, grindcore, funk"
TRAYYAU128F92D58D0,Whiskey on the Fire,Aaron Watson,"honky tonk, classic country, country rock, southern rock, singer-songwriter"
TRAYYBD128F9335F7A,Bee Sting Stings,Tullycraft,"twee pop, indie rock, rock, indie pop, dream pop"
TRAYYCA128F422B2A1,bereit,Panzer AG,"industrial dance, electro, industrial rock, dark wave, psychobilly"
TRAYYCV128F92F4387,Funky Butt,Rockin' Dopsie_ Jr._ The Zydeco Twisters,"zydeco, funk, beat, brass band, los angeles"
TRAYYCY12903CBC3F2,Take Your Leave Of Me Baby,Doug MacLeod,"blues, contemporary blues, modern electric blues, acoustic, guitar"
TRAYYFF128F42450AF,Could You Be Love,Mariano Yanani,"lullaby, new wave, alternative rock, rock, punk"
TRAYYGG128F1483C70,These Four Walls,Shawn Colvin,"country rock, pop rock, folk rock, soft rock, ballad"
TRAYYGS128F1495E48,Guarare (Live At The Beacon Theatre),Ray Barretto,"latin jazz, salsa, boogaloo, jazz funk, mambo"
TRAYYGT12903CB11CC,1492,Scarlet's Remains,"gothic metal, deathrock, horror punk, neofolk, gothic rock"
TRAYYIN12903CAD8C6,Man I Used To Be,K-OS,"trip hop, hip hop, rap, indie, canadian"
TRAYYIT128F92F2CE6,The west's awake,Tony Malone And The Rapparees,irish folk
TRAYYKO128F92E133B,Baltech's Lament,The Lord Weird Slough Feg,"folk metal, viking metal, celtic metal, power metal, celtic"
TRAYYPE12903C97560,If Ever I Would Leave You,London Theatre Orchestra,"ragtime, easy listening, soundtrack, jazz, orchestra"
TRAYYUU128F933ABE9,Páginas del Alma,Yolandita Monge,"reggaeton, latin pop, female vocalist, latin, spanish"
TRAYYXC128F4254C91,Saturday,T.O.K.,"dancehall, reggae, roots reggae, jungle music, lovers rock"
TRAYYZG12903CE7914,Warhead (Live in Croatia_ 1993),U.K. Subs,"oi, punk, british punk rock, hardcore punk, ska"
TRAYZBA128F4264551,Did We Not Choose Each Other,Sophie B. Hawkins,"ballad, soft rock, pop rock, singer-songwriter, instrumental rock"
TRAYZCF12903CF39A4,It Feels Like Rain,Maria Muldaur,"dance pop, jazz blues, vocal jazz, jug band, electric blues"
TRAYZDO128F9318816,So So So,The Lord Henry,"modern rock, dance rock, pop rock, alternative rock, rock"
TRAYZHZ12903CB576F,Immortal_ Invisible,Glad,"ccm, country rock, inspirational, indie rock, male vocalist"
TRAYZJX128F42992F7,Banzai Washout,Way Out West,"progressive house, progressive trance, breakbeat, western swing, tech house"
TRAYZLG128F92F3BCD,Quest for Oneness,Mikey Dread,"roots reggae, reggae, dub, dancehall, lovers rock"
TRAYZUM128F428F3F1,Mardi Gras Mambo (Cajun Mardi Gras Album Version),Jo-El Sonnier,"bluegrass, zydeco, americana, world music, cajun"
TRAYZWQ128F42752A8,Caught In A Dream (Album Version),Alice Cooper,"shock rock, glam rock, garage rock, heavy metal, hard rock"
TRAYZXR128F934858F,The Bravest Kids (Acoustic),Rancid,"ska punk, punk pop, punk revival, ska, reggae"
TRAYZXS12903CF1C4F,Life Deprived,Old Man's Child,"sympho black metal, black metal, melodic black metal, viking metal, extreme metal"
TRAYZXT128F42650B1,Magico,QBO,"nu metal, alternative metal, sympho black metal, dark wave, post-grunge"
TRAYZZB128F425B73A,Genio Atrapado,Christina Aguilera,"dance pop, teen pop, neo soul, r&b, ballad"
TRAZAAA128F149040E,Dolor,Los Traileros Del Norte,"mexico, folk, traditional, mexican, regional mexican"
TRAZABX128F92E1637,Espana tiene sabor,Los Ninos De Sara,"flamenco, pop rock, world beat, europop, rumba"
TRAZACR128F424CBEB,When The Sun Goes Down,Guitar Slim,"r&b, new orleans blues, electric blues, chanson, blues"
TRAZACV128F426983D,See The Lights (2002 Digital Remaster),Simple Minds,"new wave, classic rock, rock, pop, alternative"
TRAZAEV128F92E9DDA,Cincinnati Ohio,Connie Smith,"country gospel, ccm, country rock, classic country, soft rock"
TRAZAIT128F429B8F6,I'm Kinda Partial To His Puss (from My Square Laddie),Nancy Walker,"vaudeville, jazz, blues, jazz vocal, folk"
TRAZAKG12903CF8157,The Cleansing Apparatus,A Different Breed of Killer,"death core, extreme metal, technical death metal, metalcore, death metal"
TRAZANO128F429A795,Little Bluebird,Little Milton,"electric blues, soul blues, blues, chicago blues, delta blues"
TRAZAOK128F9324C9B,[Hidden Track],Galactic,"jazz funk, acid jazz, soul jazz, blues-rock, jam band"
TRAZASM128F932FBEE,Do You Want To,Franz Ferdinand,"art rock, indie rock, modern rock, dance rock, guitar"
TRAZASN128F427DB44,Ina Your Rights,Aswad,"roots reggae, reggae, dancehall, dub, lovers rock"
TRAZAVZ128F428ABFC,The Painter,Rance Allen Group,"jazz funk, southern soul, motown, disco, breakbeat"
TRAZBAF128F93097CA,Bop Till You Drop,Michael Stanley Band,"heartland rock, southern rock, classic rock, pop rock, rock"
TRAZBBM128F9335F10,Céu do Brasil,Nouvelle,"bossa nova, brazilian jazz, chamber jazz, dance, house"
TRAZBBP128E07845D4,School Spirit Skit 2,Kanye West,"hip hop, rap, soul, east coast rap, alternative rap"
TRAZBCD128F426EB2F,Ain't No Tellin',Sonny Terry & Brownie McGhee,"piedmont blues, harmonica blues, country blues, chicago blues, electric blues"
TRAZBJZ128F932B37B,Hold On I'm A Comin' (Album Version),Bill Cosby,"comedy, funk, stand-up comedy, rap, parody"
TRAZBMA128F931F6C2,Be My Hustla (Explicit) (Feat. J. Holiday),MIMS Featuring J. Holiday,"pop rap, hip hop, gangster rap, east coast rap, east coast hip hop"
TRAZBNG128F14A53FC,P.S. I Love You (LP Version),James Darren,"brill building pop, smooth jazz, easy listening, progressive trance, jazz"
TRAZBPE128F936741A,Midnight Train,Darden Smith,"blues-rock, funk metal, country rock, americana, folk rock"
TRAZBQW128F9306FD2,Strangers In The Night,Glen Washington,"lovers rock, reggae, roots reggae, dancehall, rock steady"
TRAZBRT128F9305CE3,It's Like That,RUN-DMC vs. Jason Nevins,"hip hop, old school hip hop, east coast rap, rap, hardcore rap"
TRAZBYT128F93351CF,Vos Sabes,Los Fabulosos Cadillacs,"ska, latin, argentina, salsa, reggae"
TRAZBZW128F934BCE0,El último romántico: romanza de tenor,Alfredo Kraus - Orquesta de Conciertos de Madrid - Pablo Sorozábal,"opera, bel canto, latin pop, jazz, classical"
TRAZCER12903CBEFCA,Irapijerkifly,Izzy,"opera, ballad, easy listening, female vocalist, classical"
TRAZCLE12903CC9A01,Une java,Albert Préjean,"chanson, opera, pop, french pop"
TRAZCMR128F1462B51,Rock 'n' Roll,Generation X,"punk, british punk rock, rockabilly, new wave, power pop"
TRAZCMY12903CDE03A,Mine All Mine,Jimmy Wakely,"classic country, western swing, blues-rock, country music, blues"
TRAZCNK128F42A515E,Agenda Zwei Null Eins Null,Django Asül,"german, comedy, germany, stand-up comedy, humorous"
TRAZCOT128E0792471,You're Crazy,Guns N' Roses,"heavy metal, hard rock, rock, metal, industrial metal"
TRAZCOX128F42B6555,The Small Print,Muse,"art rock, piano rock, indie pop, alternative rock, progressive rock"
TRAZCPK128E078AF3F,I Dunno (LP Version),Georgia Satellites,"roots rock, country rock, southern rock, heartland rock, hard rock"
TRAZCQS128EF356DFB,Easily,Vivian,"happy hardcore, hard trance, eurodance, hard rock, pop rock"
TRAZCSY128F42683F2,Shut Up,Pretty Boy Floyd,"glam metal, glam rock, heavy metal, hard rock, horror punk"
TRAZCUE128F4223510,Paper Aeroplane (Live From 'Drastic Fantastic' Tour),KT Tunstall,"folk-pop, country rock, folk rock, singer-songwriter, rock"
TRAZCWP12903CB5764,This is My Father's World/For the Beauty of the Earth,Glad,"ccm, country rock, inspirational, indie rock, male vocalist"
TRAZCYR12903C98F1D,Termites in the Bathtub,Dntel,"glitch, electronica, intelligent dance music, indie rock, electronic"
TRAZCZH12903CE21FC,Main Theme from Jaws,Orlando Pops Orchestra and Andrew Lane,"orchestra, musical theater, british, brazil, orchestral pop"
TRAZCZL128F424E1DD,Oh! quand je dors,Dennis O'Neill,"bel canto, symphony, opera, classical, vocal"
TRAZDAV128F42A6515,Say Something [featuring Jean Grae] (Album Version),Talib Kweli,"hip hop, rap, underground hip hop, underground rap, east coast rap"
TRAZDEN128F4276BA9,Farenheit 303,Orbital,"techno, intelligent dance music, electronica, ambient, england"
TRAZDGU128F4234A91,After The Glitter Fades (LP Version),Glen Campbell,"country rock, soft rock, pop rock, folk rock, ballad"
TRAZDGW128F424A4A3,Wanted Dead Or Alive,L.A. Guns,"heavy metal, hard rock, glam rock, glam metal, rock"
TRAZDHL12903CBBB4B,La vie d'artiste,Michèle Arnaud,"chanson, pop, rock, french, los angeles"
TRAZDHN12903CB7532,Scrimmage,Gerald Clayton,"nu jazz, jazz, experimental, blues, piano"
TRAZDKY128F4235130,Viimeinen lento,Kaija Koo,"humppa, german pop, pop rock, brutal death metal, finish"
TRAZDOM128F933DBB2,Drinkin' Wine - Original,Gene Simmons,"hard rock, heavy metal, pop rock, rockabilly, rock 'n roll"
TRBGPJP128E078ED20,Crazy,Aerosmith,"blues-rock, heavy metal, hard rock, pop rock, glam rock"
TRBGKZD12903D13D23,From a Jack To a King,Ned Miller,"country rock, pop rock, ballad, chanson, german pop"
TRAZDTT128F9346306,Out in the Streets,The Shangri-Las,"doo-wop, ballad, pop rock, rock steady, soft rock"
TRAZDUL128F92EBFC4,Str8 M.O.B.,Assassin,"dancehall, reggae, lovers rock, speed metal, hard trance"
TRAZDYL128F9317B92,Reinvigorated (Maschinenkult_ Pt. 1),Herbst9_ Z'ev,"dark ambient, neofolk, electronic, ambient, experimental"
TRAZEBG128F1456D2E,You Found Me,MxPx,"christian rock, pop punk, christian punk, punk, contemporary christian"
TRAZEDS128F14836FE,Oración (Directo),Héroes del Silencio,"hard rock, indie rock, gothic rock, gothic metal, pop rock"
TRAZEEP128F4268B8C,Conc Orchestre Sz.116/Allegretto (2eme Mvt),Herbert Von Karajan,"opera, orchestra, requiem, classical, easy listening"
TRAZEFH128F4276468,Drunnhvita Elevator,John Tchicai,"free jazz, free improvisation, jazz, trip hop, dub"
TRAZEGM128F42AD0EB,Pretty Little Thing,Dale Hawkins,"rockabilly, roots rock, rock 'n roll, doo-wop, soft rock"
TRAZEJN12903CC5E4A,Chile con carne,Gabriel Yared,"latin jazz, soundtrack, chill-out, bossa nova, jazz"
TRAZEMT128F424C939,En Écoutant Mon Coeur Chanter,Line Renaud,"chanson, disco, italian disco, easy listening, jazz"
TRAZEQU128F42926FD,Mountain Theme,Bruce Rowland,"easy listening, chill-out, soundtrack, orchestra, classical"
TRAZEYQ12903C9D099,Shed So Many Tears,Johnny Winter,"blues-rock, electric blues, hard rock, chicago blues, texas blues"
TRAZEZT12903CBD3CA,Lixuneanos (Original Mix),Rui Da Silva,"progressive house, tech house, hard house, tribal house, progressive trance"
TRAZEZW128F930F4FF,Ho Shit (Chopped&Screwed),5th Ward Boyz,"hip hop, gangster rap, g funk, dirty south rap, gangsta"
TRAZFAV128F92F1459,Little Bar Butterfly,Mae West,"modern rock, garage rock, ragtime, smooth jazz, vaudeville"
TRAZFEX12903CDCF88,Hope For The Fallen,Call To Preserve,"straight edge, christian hardcore, hardcore punk, heavy metal, united states"
TRAZFJI128EF357F94,Not Missing You,Inspector 9,"rock, album rock, florida"
TRAZFJL12903CEA19A,Show Some Sign,The Jackson Southernaires,"southern gospel, spiritual, gospel, black gospel, christian"
TRAZFKN128F4250CD4,Too Much Fun,Commander Cody And His Lost Planet Airmen,"country rock, western swing, southern rock, roots rock, rockabilly"
TRAZFMG128F4255C6A,The Son Shines Down On Me,Asleep At The Wheel,"western swing, honky tonk, southern rock, bluegrass, contemporary country"
TRAZFPJ128F428A40F,Shi Guang Ben Shi Wu Zui,Sandy Lam,"chinese music, j pop, female vocalist, dance, r&b"
TRAZFYU128F93569C6,No Rainbow,deadboy & the Elephantmen,"punk blues, blues-rock, indie rock, alternative rock, swamp rock"
TRAZFZS128F4272A31,Severe Severing,Klaus Badelt,"chill-out, beat, soundtrack, video game music, gothic metal"
TRAZGAC128F4255C45,Sin Ti,Anthony Cruz,"lovers rock, dancehall, reggae, salsa, roots reggae"
TRAZGIF128F934522F,3 Deuces,Marcus Miller,"jazz funk, soul jazz, smooth jazz, funk, jazz fusion"
TRAZGIL128E0793F9B,So Lonely,The Police,"new wave, reggae, classic rock, rock, pop"
TRAZGOL12903CF396D,Ta Min Vals (Take This Waltz),Ebba Forsberg,"roots rock, soft rock, rock, folk rock, singer-songwriter"
TRAZGQQ128F4278C1A,Corner Story,Del The Funky Homosapien,"hip hop, alternative hip hop, chill-out, trip hop, turnablism"
TRAZGSW128F931CD12,Frères de sang (feat. Meiway),Aurlus Mabélé,"soukous, world music, african, world, folk"
TRAZGVI128F14A5400,Your Smile (LP Version),James Darren,"brill building pop, smooth jazz, easy listening, progressive trance, jazz"
TRAZHAC128F93449F6,Mei Tian Ai Ni Duo Yi Xie,Leon Lai,"chinese music, ballad, trance, dance, male vocalist"
TRAZHAJ128F4289AE1,Only When I'm Drunk,Tha Alkaholiks,"hip hop, los angeles, chill-out, broken beat, jazz rap"
TRAZHIJ12903CC2A20,Slide In - Slide Out,Capital Tax,"hip hop, old school hip hop, rap, united states, old school"
TRAZHKJ128F92FB41D,Spanish Nights,Michael Stanley Band,"heartland rock, southern rock, classic rock, pop rock, rock"
TRAZHMT12903C9D27E,Far Beyond The Endless,Moist,"post-grunge, grunge, rock 'n roll, alternative rock, pop rock"
TRAZHPR128F931C1E6,If I Ever Saw A Good Thing (Album Version),Tony Joe White,"country rock, blues-rock, swamp pop, southern rock, outlaw country"
TRAZHRE128F92F344E,Talking About It Blues,Otis Taylor,"country blues, delta blues, blues, blues-rock, chill-out"
TRAZHUK128E0789114,Lonely,Akon,"hip hop, urban, pop, club, jazz"
TRAZHXM128F146F711,KOOKOSP}HKIN} - I'VE GOT A LOVELY BUNCH OF COCONUTS-,M.A. Numminen,"german pop, bossa nova, blues-rock, harmonica blues, rockabilly"
TRAZHYX128F9311662,Hank & Joe and Me,Johnny Cash,"honky tonk, country, rock, traditional country, rockabilly"
TRAZHZI128F930653D,Framed,The Sensational Alex Harvey Band,"glam rock, punk cabaret, blues-rock, classic rock, pop rock"
TRAZIAS128F4260D74,Jane's Theme,Harald Kloser,"big beat, sympho black metal, tribal house, nu metal, r&b"
TRAZIER128F4254BBA,You Gotta Go,Fountains Of Wayne,"power pop, indie pop, alternative rock, indie rock, pop"
TRAZIKB128F4265F70,Ready For The Love,Angela Stewart,"lovers rock, rock steady, disco, reggae, downtempo"
TRAZILC128F4253F29,Best Kept Secret,Dons,"rock 'n roll, power pop, rock, electronic, house"
TRAZIQB128F934B755,Guardian Angel,Since The Flood,"hardcore metal, delta blues, metalcore, free jazz, melodic hardcore"
TRAZISB128F427907A,Class Compromise (&History's Glory),The Business,"oi, jungle music, rock, punk, hardcore punk"
TRAZISB12903CB6CEB,Once,Del Horno,"tribal house, club, house, dj, remix"
TRAZISI128E078EE2F,Same Old Song And Dance,Aerosmith,"blues-rock, heavy metal, hard rock, pop rock, glam rock"
TRAZIWR128F4234282,Why Do You Have to Go,Dells,"chicago soul, doo-wop, northern soul, r&b, rare groove"
TRAZJEZ12903CE6C0A,Luna Latina,Nestor Torres,"latin jazz, smooth jazz, world music, jazz, world fusion"
TRAZJFT128F4257871,Poisonous (Edited) (Feat. Devin The Dude),Dilated Peoples Featuring Devin The Dude,"turnablism, hip hop, los angeles, alternative hip hop, chill-out"
TRAZJGD128F4289D2A,To Bob Ross With Love (Album Version),Gym Class Heroes,"hip hop, indie rock, indie, alternative rap, reggae"
TRAZJLS128F933BC09,I Give Up (Album Version),Stellar Kart,"christian punk, christian rock, pop punk, christian music, power pop"
TRAZJNS128F92C3ABA,Jambalaya (On The Bayou),Johnny Copeland,"texas blues, electric blues, blues-rock, blues, country rock"
TRAZJOI12903CDA550,The Distance,Bon Jovi,"rock, pop, metal, arena rock, ballad"
TRAZJPD128F93365B5,Cross The Bridge,Beenie Man,"dancehall, reggae, raga, hardcore, jamaica"
TRAZJRY128EF347CD8,Comeback,Eric Burdon,"blues-rock, british blues, blue-eyed soul, british invasion, pop rock"
TRAZJRY128F92E9CD6,You And Only You,FFH,"ccm, christian rock, power pop, gospel, soft rock"
TRAZJSJ128F9354A01,Thump Thump Da Box,DJ Phiene,"ghetto tech, electro, rap"
TRAZJUH128F934465B,Mental Beat,Hanoi Rocks,"heavy metal, hard rock, glam rock, glam metal, rock 'n roll"
TRAZJXO128EF355468,I Adara_ To Lenaki Ki I Rinio (Fuss_ Lenaki And Rinio) (2006 Digital Remaster),Viki Mosholiou,"mondiovision, greek female vocalist, composer, soul, greek"
TRAZJZD128F92DA991,Won't You Spread Some Flowers On My Grave,Guitar Slim,"r&b, new orleans blues, electric blues, chanson, blues"
TRAZJZP128F427FFAC,Scars and Souvenirs Intro,Max Stalling,"roots rock, americana, alternative country, country, texas"
TRAZJZW12903C99432,Talkin' Bout A Revolution,6CycleMind,"pinoy rock, opm, filipino, pinoy, alternative pop rock"
TRAZKAG12903CD1918,Too Shy To Scream,AFI,"post-hardcore, alternative rock, emo, punk, rock"
TRAZKAN128F92D5EB4,I Don't Care If You Lie (C Layne),Magnatune Compilation,"free music, rock, creative commons, magnatune, london"
TRAZKBJ128F931A3ED,I Love Rock n´ Roll,Jessica Myrberg,swedish
TRAZKCX128F4288F26,Squanderer,Shriekback,"alternative dance, dance rock, new wave, dark wave, dub"
TRAZKDD12903CC8328,Narechenny Izgoem,Kruger,"post-hardcore, sludge metal, tech metal, speed metal, industrial metal"
TRAZKIS12903CEED76,Lament for Frankie,Solas,"irish folk, celtic, celtic rock, celtic fusion, world music"
TRAZKJU128F92C972A,Boots The Monkey!,Dora The Explorer,"goregrind, deathgrind, rapcore, brutal death metal, gothic metal"
