msd_track_id,msd_artist,msd_title,deezer_artist,deezer_title,filename,genre,key,mode,loudness,tempo,key_confidence,mode_confidence,has_audio
TRBEORE128F92E8476,Princess Lover,Prends-Moi La Main,Princess Lover,Prends-moi la main,Princess Lover - Prends-moi la main.mp3,"island music, zouk, world, rap, los angeles",9,1,-8.436,166.029,0.0,0.106,True
TRBEONB128EF3405E6,Sunidhi Chauhan / Anu Malik / Jatin Sharma,Dekh Le,Sunidhi Chauhan,Dekh Le (Remix),Sunidhi Chauhan - Dekh Le (Remix).mp3,"europop, chill-out, vocal house, beat, big beat",9,1,-9.63,127.98,0.825,0.429,True
TRBEODT128F424AE26,Blind Blake,Too Tight Blues No. 2,Blind Blake,Too Tight Blues No. 2,Blind Blake - Too Tight Blues No. 2.mp3,"country blues, piedmont blues, delta blues, ragtime, chicago blues",2,1,-19.809,104.001,0.0,0.153,True
TRBEOIU128F4296D36,Marcel Mouloudji,Madeleine,,,,"chanson, french, chanson francaise, singer",1,0,-15.788,108.333,0.245,0.407,False
TRBEORW128F42A3A56,Brazilian Tropical Orchestra,If You Leave Me Now,Brazilian Tropical Orchestra,If You Leave Me Now,Brazilian Tropical Orchestra - If You Leave Me Now.mp3,"bossa nova, orchestra, latin jazz, easy listening, disco",0,1,-15.479,99.397,0.377,0.399,True
TRBEOOD128E0795C84,Seguridad Social,El Oro De La Gallina De Los Huevos,Seguridad Social,El oro de la gallina de los huevos,Seguridad Social - El oro de la gallina de los huevos.mp3,"rumba, pop rock, ska, folk rock, reggae",9,1,-6.668,169.663,0.984,0.801,True
TRBEONX128E0788D2B,The Blind Boys Of Alabama,New Born Soul,The Blind Boys Of Alabama,New Born Soul,The Blind Boys Of Alabama - New Born Soul.mp3,"soul blues, southern gospel, vocal jazz, r&b, smooth jazz",9,1,-10.844,86.366,0.002,0.149,True
TRBEPAA128F4263E2E,The Cate Brothers,Am I Losing You,Cate Brothers,Am I Losing You,Cate Brothers - Am I Losing You.mp3,"roots rock, blue-eyed soul, blues-rock, blues, funk",0,1,-8.875,167.871,0.39,0.435,True
TRBEPMK128F92D61AE,Triana Pura,Con el chacacha del tren (Cancíon por Rumba),,,,"rumba, flamenco, trance, house, latin",9,1,-7.014,150.418,0.644,0.575,False
TRBEOSC128F426AB23,System of a Down,War?,System of A Down,War?,System of A Down - War_.mp3,"alternative metal, heavy metal, hard rock, rock, metal",0,1,-4.173,196.201,0.552,0.479,True
TRBEPAL128F932C21B,Crusaders,She's My Woman,The Crusaders,She's My Woman,The Crusaders - She's My Woman.mp3,"jazz funk, jazz fusion, smooth jazz, oi, funk",7,1,-9.31,98.293,0.246,0.476,True
TRBEOUT12903CD5981,Vex'd,Oceans,Vex'd,Oceans,Vex'd - Oceans.mp3,"dubstep, uk garage, grime, breakbeat, breakcore",2,1,-11.596,117.007,0.291,0.372,True
TRBEPKI128F9353F14,Abbott & Chambers,Where Are You,Abbott & Chambers,Where Are You,Abbott & Chambers - Where Are You.mp3,"progressive trance, trance, hard trance, electronic, vocal trance",11,0,-6.158,135.993,0.486,0.354,True
TRBEOUP12903CF652E,Joe Bonamassa,So Many Roads,Joe Bonamassa,So Many Roads,Joe Bonamassa - So Many Roads.mp3,"blues-rock, blues, rock, hard rock, jazz",5,0,-8.265,66.366,0.432,0.521,True
TRBEOYQ128F42955C3,Antigone Rising,Don't Look Back (Radio Edit),ANTIGONE RISING,Don't Look Back (Radio Edit),ANTIGONE RISING - Don't Look Back (Radio Edit).mp3,"modern rock, hard rock, power pop, rock, pop rock",8,1,-5.098,123.944,0.55,0.603,True
TRBEQHL128F4272CBC,Marvin Hamlisch;John Lithgow;Jeffrey Huard,At the Fountain (Reprise) (Brian d'Arcy James & Ensemble),Brian D'Arcy James,At the Fountain (Reprise),Brian D'Arcy James - At the Fountain (Reprise).mp3,"show tunes, orchestra, exotica, opera, soundtrack",9,1,-11.404,118.566,0.239,0.39,True
TRBEQFT128F146BD6D,Klaus Badelt,Moonlight Serenade,Klaus Badelt,Moonlight Serenade,Klaus Badelt - Moonlight Serenade.mp3,"chill-out, beat, soundtrack, video game music, gothic metal",9,0,-10.297,138.54,0.376,0.475,True
TRBEPTD12903CDFD52,Karnig Sarkissian,"Inrtoduction ""Hing Hye Srder",karnig sarkissian,"Inrtoduction ""Hing Hye Srder""",karnig sarkissian - Inrtoduction _Hing Hye Srder_.mp3,"patriotic, world, armenian, united states",9,0,-14.369,67.886,0.83,0.817,True
TRBEPWY12903CB1CBE,Proficy,Love_ Respect & Loyalty (feat. Sophie & Cait La Lee),Iya Terra,Love & Respect,Iya Terra - Love & Respect.mp3,"hip hop, rap, horrorcore, underground rap, pennsylvania",1,1,-5.555,111.116,0.327,0.369,True
TRBEPVA128F932C6FE,Tommy Makem;The Clancy Brothers,Old Woman From Wexford,The Clancy Brothers,Old Woman from Wexford,The Clancy Brothers - Old Woman from Wexford.mp3,"irish folk, celtic rock, celtic, folk, club",11,1,-14.43,120.988,0.715,0.654,True
TRBEPQG128F42547F6,Quinteto Violado,Maria Betania,Quinteto Violado,Maria Betânia (Ao Vivo),Quinteto Violado - Maria Betânia (Ao Vivo).mp3,"brazilian pop music, brazilian jazz, samba, bossa nova, frevo",7,1,-22.152,139.806,0.79,0.795,True
TRBEPTI128F4266340,Mikey Dread,Master Mantrol (Dub / Instrumental Reggae Music),Mikey Dread,Master Mantrol (Dub / Instrumental Reggae Music),Mikey Dread - Master Mantrol (Dub _ Instrumental Reggae Music).mp3,"roots reggae, reggae, dub, dancehall, lovers rock",0,1,-18.679,141.148,0.192,0.397,True
TRBEQFT128F4238A28,T.O.K.,Chi Chi Man,Major Lazer,Shell It Down (feat. T.O.K),Major Lazer - Shell It Down (feat. T.O.K).mp3,"dancehall, reggae, roots reggae, jungle music, lovers rock",0,1,-8.28,100.002,0.002,0.336,True
TRBEQNB128F9327242,Jimmie Vaughan,Kinky Woman,Jimmie Vaughan,Kinky Woman (Album Version),Jimmie Vaughan - Kinky Woman (Album Version).mp3,"blues-rock, country rock, roots rock, r&b, texas blues",5,1,-9.483,110.509,0.075,0.263,True
TRBERGT128F42A009F,Frank Stokes,Sweet To Mama,Frank Stokes,Sweet to Mama,Frank Stokes - Sweet to Mama.mp3,"country blues, memphis blues, jug band, delta blues, blues",5,0,-16.748,149.056,0.555,0.409,True
TRBEQZJ128F9300B50,Aesop Rock,N.Y. Electric / Hunter Interlude,Aesop Rock,N.Y. Electric / Hunter Interlude,Aesop Rock - N.Y. Electric _ Hunter Interlude.mp3,"underground rap, indie, alternative rap, rap, funk",6,1,-10.311,87.618,0.015,0.195,True
TRBEQNH12903CB087E,Serpentine,Passion_ Love & Pain (Feat. 25 Kids),Dennis Brown,Passion Of Love,Dennis Brown - Passion Of Love.mp3,"new romantic, rock, psychedelic, singer-songwriter, progressive rock",11,1,-6.165,88.566,0.114,0.376,True
TRBEQPB128F933D621,Aleks Syntek,In My Arms (Live Auditorio Nacional 08),Aleks Syntek,In My Arms (Live Auditorio Nacional 08),Aleks Syntek - In My Arms (Live Auditorio Nacional 08).mp3,"merengue, cumbia, latin pop, electropop, karaoke",3,0,-5.064,127.969,0.305,0.285,True
TRBERCZ128E0787D93,Caramell,Expolodera (som dynamit),Caramell,Expolodera (som dynamit),Caramell - Expolodera (som dynamit).mp3,"bubblegum dance, europop, eurodance, j pop, happy hardcore",0,0,-5.426,137.954,0.084,0.321,True
TRBERHG128F933AC46,Winston McAnuff_ The Bazbaz Orchestra,Common sense,,,,"roots reggae, world music, reggae, jamaica, rasta",1,1,-7.983,135.706,0.771,0.664,False
TRBEQUV12903CBD17A,Tony Tuff,Say Something,Tony Tuff,Samething for Breakfast,Tony Tuff - Samething for Breakfast.mp3,"roots reggae, reggae, dancehall, lovers rock, dub",4,0,-9.655,149.844,0.065,0.293,True
TRBERJV128F1458463,Gary Moore,I Can't Wait Until Tomorrow (Live),Gary Moore,"I Can't Wait Until Tomorrow (Live From Shinjuku Kousei Nenkin Hall, Tokyo, Japan/1986)","Gary Moore - I Can't Wait Until Tomorrow (Live From Shinjuku Kousei Nenkin Hall, Tokyo, Japan_1986).mp3","blues-rock, hard rock, pop rock, soft rock, blues",6,0,-13.026,112.47,0.095,0.302,True
TRBERHS128F92FF079,Los Traileros Del Norte,Perro Faldero,Los Traileros Del Norte,Perro faldero,Los Traileros Del Norte - Perro faldero.mp3,"mexico, folk, traditional, mexican, regional mexican",5,1,-8.662,189.682,0.682,0.523,True
TRBERUM128F148AC93,Egberto Gismonti,Baiao Malandro,Egberto Gismonti,Baião Malandro,Egberto Gismonti - Baião Malandro.mp3,"latin jazz, brazilian pop music, hard bop, jazz, samba",1,1,-9.2,154.084,0.833,0.554,True
TRBERKY128F42290CA,Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,Raccolto,,,,"free improvisation, free jazz, jazz, avant-garde, piano",7,0,-22.999,37.797,0.511,0.553,False
TRBERLZ12903CC4747,Zombina & The Skeletones,I Was a Human Bomb for the FBI,Zombina & The Skeletones,I Was A Human Bomb For The FBI,Zombina & The Skeletones - I Was A Human Bomb For The FBI.mp3,"psychobilly, horror punk, pop rock, power pop, alternative rock",7,1,-7.336,190.035,0.541,0.5,True
TRBERJE128F425F098,Cedric Myton,Wisdom,,,,"roots reggae, reggae, congo, jamaica, rasta",1,1,-7.269,132.084,0.0,0.0,False
TRBEROX128F4270745,Massive Töne,Im Club,Massive Töne,Im Club,Massive Töne - Im Club.mp3,"pop rap, hip hop, acid jazz, europop, ballad",1,1,-5.839,97.054,1.0,0.67,True
TRBERIX12903CEF907,Bela Fleck And The Flecktones,Throwdown At The Hoedown (LP Version),,,,"bluegrass, chill-out, jam band, newgrass, jazz fusion",5,1,-15.001,75.699,0.664,0.495,False
TRBESBZ12903CA0A95,Minnie Riperton,Les Fleurs,Minnie Riperton,Les Fleurs,Minnie Riperton - Les Fleurs.mp3,"soul jazz, disco, smooth jazz, chicago soul, funk",3,0,-10.321,151.752,0.332,0.245,True
TRBESAQ12903CD9497,Mick Clarke,Wild Ride (From the album Steel And Fire),,,,"blues-rock, british blues, blues, southern, modern electric blues",2,1,-8.291,84.736,0.316,0.524,False
TRBESGH128E0788912,Nick Cave & The Bad Seeds,New Morning (Live),Nick Cave & The Bad Seeds,New Morning (Live),Nick Cave & The Bad Seeds - New Morning (Live).mp3,"rock, alternative, soundtrack, guitar, piano",7,1,-10.319,70.759,0.828,0.812,True
TRBESEX128F147BB13,Olga Tañón,Como Olvidar (Merengue Versión),Olga Tañón,Como Olvidar (Merengue Versión),Olga Tañón - Como Olvidar (Merengue Versión).mp3,"merengue, salsa, female vocalist, latin, spanish",8,1,-5.852,129.962,0.08,0.42,True
TRBESVW128F92F6960,Cockney Rejects,It's Alright Bruv,Cockney Rejects,It's Alright Bruv,Cockney Rejects - It's Alright Bruv.mp3,"oi, horror punk, psychobilly, rock, punk",2,1,-2.818,163.393,0.734,0.561,True
TRBESDU128F92F3CE9,Slipknot,People = Sh*t (live) (Album Version),,,,"rap metal, alternative metal, nu metal, alternative rock, metal",7,1,-3.398,100.482,0.777,0.527,False
TRBESWC128EF34B859,Krystof,Svedomi,Krystof,Svědomí,Krystof - Svědomí.mp3,"soft rock, pop rock, instrumental pop, easy listening, rock",9,1,-6.611,88.024,0.483,0.472,True
TRBESDU128F4277813,Aisha Duo,Sea_ Subsurface,Aisha Duo,"Sea, Subsurface","Aisha Duo - Sea, Subsurface.mp3","jazz fusion, free jazz, meditation, marimba, chill-out",7,0,-21.339,132.888,0.615,0.327,True
TRBESXG128F4243BFB,Ebru Yasar,Birak Yakami,Ebru Yasar,Bırak Yakamı,Ebru Yasar - Bırak Yakamı.mp3,"pop folk, arabesque, pop, turkish, world",6,0,-9.183,130.023,0.329,0.436,True
TRBETSW12903CA6A6B,The Knightsbridge Strings,Mood Indigo,The Knightsbridge Strings,Mood Indigo,The Knightsbridge Strings - Mood Indigo.mp3,"german pop, rumba, ballad, italian disco, easy listening",2,0,-16.271,74.153,0.206,0.42,True
TRBEUDN128F14860CE,Ultimate Tracks,We Are The Reason - Medium key performance track w/o background vocals,,,,"heartland rock, soft rock, classic rock, hard rock, singer-songwriter",9,0,-11.95,129.99,0.207,0.363,False
TRBETHV128F429722F,Andy & Lucas,Hasta Los Huesos,Andy & Lucas,Hasta los Huesos,Andy & Lucas - Hasta los Huesos.mp3,"flamenco, deep house, goregrind, salsa romantica, salsa",9,1,-7.042,93.355,0.653,0.684,True
TRBEUKI128F9318306,Mississippi John Hurt,Monday Morning Blues,Mississippi John Hurt,Monday Morning Blues (Live),Mississippi John Hurt - Monday Morning Blues (Live).mp3,"delta blues, country blues, blues, piano blues, louisiana blues",9,1,-23.977,174.23,0.835,0.651,True
TRBETVK128F4288B49,Hot Tuna,Hesitation Blues,Hot Tuna,Hesitation Blues (Live),Hot Tuna - Hesitation Blues (Live).mp3,"blues-rock, blues, folk rock, psychedelic rock, rock",9,0,-13.562,134.616,0.155,0.32,True
TRBETRA128F9327DC6,Danny Barnes,Cumberland Gap,Danny Barnes,Cumberland Gap,Danny Barnes - Cumberland Gap.mp3,"progressive bluegrass, alternative country, bluegrass, texas blues, freestyle",0,0,-13.579,189.782,0.0,0.0,True
TRBESWH128F14722F5,Justin,De Lai Bu Yi,Justin Lo,De Lai Bu Yi,Justin Lo - De Lai Bu Yi.mp3,"future jazz, mambo, power pop, chinese music, breakbeat",0,1,-11.132,99.914,0.55,0.565,True
TRBEUVP128F427831E,Emilio,Somebody Stop Me,Emilio Navaira,Somebody Stop Me,Emilio Navaira - Somebody Stop Me.mp3,"tejano, hard trance, texas, country, pop",4,1,-9.618,94.895,0.554,0.576,True
TRBEUQH128F93152E8,Chacho,Meteorito,Chacho D Vega,Meteorito,Chacho D Vega - Meteorito.mp3,"neo soul, rumba, flamenco, rap, spanish",7,1,-9.66,102.572,0.085,0.547,True
TRBEUWA12903CB5CDE,Usher Featuring The Nu Beginning,Mother's Luv,USHER,Mother's Luv,USHER - Mother's Luv.mp3,"hip hop, r&b, ballad, gangster rap, dance music",7,1,-10.627,152.879,0.351,0.507,True
TRBEUOY128F932B2D7,Xmilk,Side By Side,Xmilk,Side By Side,Xmilk - Side By Side.mp3,"thrash core, hardcore punk, punk, hardcore, old school",9,1,-4.644,197.471,0.062,0.467,True
TRBEUSV128F42A5F43,Ronnie Drew,The Ballad Of St. Anne's Reel,Ronnie Drew,The Ballad of St. Anne's Reel,Ronnie Drew - The Ballad of St. Anne's Reel.mp3,"irish folk, folk-pop, celtic, folk, irish",7,1,-10.098,117.939,0.839,0.705,True
TRBEVII12903CA1A06,Blind Willie Johnson,John the Revelator,Blind Willie Johnson,John The Revelator,Blind Willie Johnson - John The Revelator.mp3,"texas blues, country blues, delta blues, blues, blues-rock",5,1,-15.855,125.692,0.645,0.556,True
TRBEVJC12903CCE75B,Karen Peck And New River,I'll Never Be Able (To Tell It All) (High Key-Studio Track w/o Background Vocals),,,,"country gospel, southern gospel, spiritual, christian, gospel",8,1,-8.335,148.03,0.573,0.506,False
TRBEUMG128F422305C,James Hunter,Class Act,James Hunter,Class Act (Album Version),James Hunter - Class Act (Album Version).mp3,"blue-eyed soul, jazz funk, smooth jazz, blues-rock, r&b",9,0,-7.279,101.664,0.011,0.249,True
TRBEVSH128F92D5CFC,Edmundo Ros & His Orchestra,Mélodie d'Amour,Edmundo Ros,Melodie D'amour,Edmundo Ros - Melodie D'amour.mp3,"samba, jazz funk, ragtime, latin jazz, easy listening",3,1,-16.262,161.996,0.588,0.757,True
TRBEWTR12903CBF252,Louisa Mark feat. Kevin Henry,Reunited,,,,"lovers rock, reggae, roots reggae, classic",5,0,-16.359,151.728,0.159,0.246,False
TRBEWHE128F425E528,David Jalbert,Nocturne For Piano No. 8 In D Flat Major_ Op. 84 No. 8 (also in Huit pièces brèves_ Op. 84/8),David Jalbert,"Nocturne For Piano No. 8 In D Flat Major, Op. 84 No. 8 (also in Huit pièces brèves, Op. 84/8)","David Jalbert - Nocturne For Piano No. 8 In D Flat Major, Op. 84 No. 8 (also in Huit pièces brèves, Op. 84_8).mp3","los angeles, french pop, quebec, piano, romantic",8,1,-30.925,44.407,0.455,0.464,True
TRBEVND128F93429DD,Edelweiss,The Kangaroo Theory,Edelweiss,The Kangaroo Theory,Edelweiss - The Kangaroo Theory.mp3,"eurodance, europop, eurobeat, soundtrack, death metal",0,0,-12.396,173.903,0.023,0.306,True
TRBEWTY12903CB4779,Salt The Wound,I Swear the Visine is for my Allergies,Salt the Wound,I Swear the Visine is for my Allergies,Salt the Wound - I Swear the Visine is for my Allergies.mp3,"death core, screamo, deathgrind, tech metal, metalcore",10,0,-8.452,179.629,0.461,0.538,True
TRBEWCS128F428BA34,NOFX,Bath Of Least Resistance,NOFX,Bath of Least Resistance,NOFX - Bath of Least Resistance.mp3,"punk, rock, alternative punk rock, punk pop, skate punk",0,1,-4.926,198.201,0.772,0.76,True
TRBEVTM128F92FE2B2,The Crystal Method,More,The Crystal Method,More,The Crystal Method - More.mp3,"big beat, breakbeat, electronica, techno, electronic",11,1,-10.851,114.313,0.031,0.384,True
TRBEVZN128F9330A0D,Guaco,Venite Pa' Maracaibo,Guaco,Venite Pa' Maracaibo,Guaco - Venite Pa' Maracaibo.mp3,"salsa, gaita, j pop, latin, latino",0,1,-10.312,169.131,0.644,0.669,True
TRBEXRS128F4269FAA,Ennio Morricone,1900's Madness #1,Ennio Morricone,1900's Madness No. 1,Ennio Morricone - 1900's Madness No. 1.mp3,"easy listening, soundtrack, classical, italy, film music",5,1,-13.491,140.148,0.569,0.38,True
TRBEXNJ128F92F6DD6,Rustless,It's The Three Of Us Left,,,,"emo, punk, hardcore, switzerland, rock",6,0,-11.991,122.089,0.273,0.139,False
TRBEXHU128F93390C5,Havok,Monologue With the Sky,Havok,Monologue With the Sky,Havok - Monologue With the Sky.mp3,"tech house, progressive house, tribal house, technical death metal, goregrind",5,1,-20.519,98.9,0.044,0.386,True
TRBEXIO128F9300E56,Los Salvajes,Corre_ Corre (Keep On Running),Los Salvajes,"Corre, Corre ""Keep On Running"" (Album Version)","Los Salvajes - Corre, Corre _Keep On Running_ (Album Version).mp3","freakbeat, pop rock, garage rock, classic rock, pop",2,1,-5.701,137.049,0.767,0.693,True
TRBEXHF128F4266092,Timo Maas featuring MC Chikaboo,Shifter,Timo Maas,Shifter (feat. MC Chickaboo),Timo Maas - Shifter (feat. MC Chickaboo).mp3,"progressive house, tech house, progressive trance, breakbeat, hard trance",11,1,-7.135,130.026,0.36,0.393,True
TRBEXRY128F14661D0,Raze,Intro. (The Plan Album Version),Raze,Intro. (The Plan Album Version),Raze - Intro. (The Plan Album Version).mp3,"hip house, deep house, tech house, hip hop, italian disco",2,1,-20.74,92.403,0.0,0.0,True
TRBEXPZ128F42302F2,Flame,Freed From Desire (Alternate Mix),,,,"ccm, j pop, christian hip hop, boy band, drum and bass",0,1,-9.073,127.974,0.729,0.565,False
TRBEXJN128F42B18D6,BMX Bandits,After I Made Love To You,BMX Bandits,After I Made Love To You,BMX Bandits - After I Made Love To You.mp3,"indie rock, power pop, twee pop, rock, uk garage",1,1,-10.223,127.434,0.808,0.73,True
TRBEYEO128F9308A8D,Alejandro Lerner,Canta Una Canción De Amor,Alejandro Lerner,Canta Una Canción De Amor (Remastered Version),Alejandro Lerner - Canta Una Canción De Amor (Remastered Version).mp3,"pop rock, male vocalist, latin, singer-songwriter, pop",7,1,-17.181,129.233,0.651,0.646,True
TRBEYAK128F9334433,Fyah Blaze,Lion Paw,Fyah Blaze,Lion Paw,Fyah Blaze - Lion Paw.mp3,"reggae, dancehall, rasta, conscious reggae, traditional",9,0,-5.095,208.299,0.26,0.348,True
TRBEXUF128F92DF175,Natasha Bedingfield,Love Like This,Natasha Bedingfield,Love Like This (feat. Sean Kingston),Natasha Bedingfield - Love Like This (feat. Sean Kingston).mp3,"teen pop, dance pop, pop, england, london",7,1,-8.652,162.329,0.91,0.635,True
TRBEYDS128F148C563,Erick Sermon,Erick Sermon,Erick Sermon,How Do You Know,Erick Sermon - How Do You Know.mp3,"hip hop, pop rap, east coast hip hop, italian disco, hard house",0,1,-9.384,97.812,0.874,0.617,True
TRBEYIB12903CD273F,Goldfish,Soundtracks and Come Backs (radio mix),,,,"chill-out, experimental pop, new beat, techno, acid jazz",7,1,-9.28,125.04,0.716,0.591,False
TRBEYJR128F4292651,Toni Braxton,Tell Me,Toni Braxton,Tell Me,Toni Braxton - Tell Me.mp3,"dance pop, rock, urban, adult contemporary, club",1,1,-6.297,84.797,0.337,0.429,True
TRBEYLQ128F42AA7AF,Natassa Theodoridou,Den S'Adiko,Natassa Theodoridou,Den S'Adiko,Natassa Theodoridou - Den S'Adiko.mp3,"pop folk, modern laika, female vocalist, greek, pop",3,0,-10.263,116.228,0.692,0.644,True
TRBEYFC128F4286D0A,Elvin Bishop,Half Way Out The Door (Live),Elvin Bishop,Half Way Out The Door (Live),Elvin Bishop - Half Way Out The Door (Live).mp3,"blues-rock, southern rock, pop rock, soft rock, country rock",4,0,-4.775,105.486,0.093,0.298,True
TRBEYOL128F4222488,DJ Godfather,Where You From,Rolando,Where You from Foo (DJ Godfather Remix),Rolando - Where You from Foo (DJ Godfather Remix).mp3,"electro, bass music, techno, detroit techno, ghetto tech",1,1,-8.521,174.211,0.199,0.515,True
TRBEYYM128F1493C56,Josh Groban,Believe (Album Version),,,,"pop rock, pop, rock, adult contemporary, classical",4,1,-8.647,83.195,0.814,0.714,False
TRBEYTH128F9309622,Marc Dorsey,Love You Again,Marc Dorsey,Love You Again,Marc Dorsey - Love You Again.mp3,"hip hop, pop rap, r&b, jazz funk, soul jazz",7,1,-7.006,137.953,0.682,0.699,True
TRBEYPF128F92EA5E8,Julissa,Gloria,Julissa,Gloria,Julissa - Gloria.mp3,"ccm, acid jazz, uk garage, jungle music, big beat",9,1,-8.133,100.005,0.523,0.606,True
TRBEYVD12903CE3DE9,Pepper,Point And Shoot (Demo),Pepper,Point And Shoot (Demo),Pepper - Point And Shoot (Demo).mp3,"reggae, alternative rock, country, rock, pop",9,1,-7.762,165.171,0.563,0.327,True
