filename,artist,title,matched,match_type,match_score,msd_track_id,msd_artist,msd_title
Michael Jackson - Heaven Can Wait.mp3,Michael Jackson,Heaven Can Wait,True,exact,100.0,TRBDXIM128F427ABDA,Michael Jackson,Heaven Can Wait
Margaret Becker - Sweet Suffering Christ.mp3,Margaret Becker,Sweet Suffering Christ,True,exact,100.0,TRBDXQL128F424392E,Margaret Becker,Sweet Suffering Christ
True Believers - Just Look At the Blessing.mp3,True Believers,Just Look At the Blessing,True,exact,100.0,TRBDYAC128F4249498,True Believers,Just Look At the Blessing
Original Love - The Rover (Takao Tajima Remix).mp3,Original Love,The Rover (Takao Tajima Remix),True,exact,100.0,TRBDYOL128F4278838,Original Love,The Rover (Takao Tajima Remix)
Click Click - Beachport.mp3,Click Click,Beachport,False,,0.0,,,
Francis Lai - Concerto No. 3 In D_ Allegro.mp3,Francis Lai,Concerto No. 3 In D: Allegro,True,exact,100.0,TRBDYIF128F4294F19,Francis Lai,Concerto No.3 In D: Allegro
Stevie Ray Vaughan & Double Trouble - Tin Pan Alley (AKA Roughest Place in Town).mp3,Stevie Ray Vaughan & Double Trouble,Tin Pan Alley (AKA Roughest Place in Town),True,fuzzy_combined,97.36842105263158,TRBDWRY128F427991E,Stevie Ray Vaughan And Double Trouble,Tin Pan Alley (aka Roughest Place In Town)
Nick Ingman - The Beginning of the Partnership.mp3,Nick Ingman,The Beginning of the Partnership,True,fuzzy_combined,87.12871287128714,TRBDWEU128F42660FF,Nick Ingman;Gavyn Wright,The Beginning of the Partnership
Johnny Pacheco - Cero Codazos.mp3,Johnny Pacheco,Cero Codazos,True,exact,100.0,TRBDYKO128F423829E,Johnny Pacheco,Cero Codazos
James Taylor Quartet - Got To Give It Up.mp3,James Taylor Quartet,Got To Give It Up,True,exact,100.0,TRBDYYN128F92F383F,James Taylor Quartet,Got To Give It Up
Luciana Souza - Azul Contente.mp3,Luciana Souza,Azul Contente,True,exact,100.0,TRBDZES128F424080B,Luciana Souza,Azul Contente
Moss - Winter in Finland.mp3,Moss,Winter in Finland,True,exact,100.0,TRBDZBH12903CE85E4,Moss,Winter In Finland
Mix Mob - Show Me The Way.mp3,Mix Mob,Show Me The Way,True,exact,100.0,TRBEAJB128F4214A06,Mix Mob,Show Me The Way
CALi - C'est toujours le matin.mp3,CALi,C'est toujours le matin,True,exact,100.0,TRBEAZN128F14858B3,Cali,C'est Toujours Le Matin
Bon Jovi - Only Lonely.mp3,Bon Jovi,Only Lonely,True,exact,100.0,TRBEATE128E078F0D8,Bon Jovi,Only Lonely
The Laurie Berkner Band - The Cat Came Back.mp3,The Laurie Berkner Band,The Cat Came Back,True,fuzzy_combined,87.67123287671232,TRBEBTR128F932CD6B,Laurie Berkner,The Cat Came Back
Luciano - Work Hard.mp3,Luciano,Work Hard,True,exact,100.0,TRBDZSK128F92F8E05,Luciano,Work Hard
Christos Dantis - Apisti.mp3,Christos Dantis,Apisti,True,exact,100.0,TRBDYDF128F92DF9F2,Christos Dantis,Apisti
"Maria & Margot Hellwig - Lieder, die uns ein Leben lang begleiten.mp3",Maria & Margot Hellwig,"Lieder, die uns ein Leben lang begleiten",False,,0.0,,,
Las Niñas - Castillos y sueños.mp3,Las Niñas,Castillos y sueños,True,exact,100.0,TRBEAOU128E0798350,Las Niñas,Castillos Y Sueños
Hank Penny - Crazy Rhythm.mp3,Hank Penny,Crazy Rhythm,True,exact,100.0,TRBDYEJ128F9320633,Hank Penny,Crazy Rhythm
Patty Griffin - Let Him Fly.mp3,Patty Griffin,Let Him Fly,True,exact,100.0,TRBEBEZ128E0792F08,Patty Griffin,Let Him Fly
"Frost - Take a Ride (Feat. Mr. Sancho, Bullet Nasty).mp3",Frost,"Take a Ride (Feat. Mr. Sancho, Bullet Nasty)",True,exact,100.0,TRBEAXZ128F424347B,Frost,Take a Ride
German Brass - Maria durch ein' Dornwald ging.mp3,German Brass,Maria durch ein' Dornwald ging,False,,0.0,,,
Christina Aguilera - Cruz.mp3,Christina Aguilera,Cruz,True,exact,100.0,TRBEAMO128F425B75F,Christina Aguilera,Cruz
Curtis Mayfield - People Never Give Up.mp3,Curtis Mayfield,People Never Give Up,True,exact,100.0,TRBEBAS128F92EAC23,Curtis Mayfield,People Never Give Up
ATB - Marrakech.mp3,ATB,Marrakech,True,exact,100.0,TRBEBYV128F14A0B65,ATB,Marrakech
Orquesta Sublime - Tras La Reja.mp3,Orquesta Sublime,Tras La Reja,True,exact,100.0,TRBDZPG128F9355D41,Orquesta Sublime,Tras La Reja
Ricky Martin - She's All I Ever Had.mp3,Ricky Martin,She's All I Ever Had,True,exact,100.0,TRBECBM128F426AA34,Ricky Martin,She's All I Ever Had
Saigon Kick - The Way (2006 Remaster).mp3,Saigon Kick,The Way (2006 Remaster),False,,0.0,,,
Gene Autry - Cool Water.mp3,Gene Autry,Cool Water,True,exact,100.0,TRBDWTJ128F9358452,Gene Autry,Cool Water
Casiotone for the Painfully Alone - Happy Mother's Day.mp3,Casiotone for the Painfully Alone,Happy Mother's Day,True,exact,100.0,TRBEAWP128F422B4D1,Casiotone For The Painfully Alone,Happy Mother's Day
Utopia - Hiroshima.mp3,Utopia,Hiroshima,True,exact,100.0,TRAPWXY128F14B0901,Utopia,Hiroshima
Mariah Carey - Outside.mp3,Mariah Carey,Outside,True,exact,100.0,TRBEBWG128F93214A4,Mariah Carey,Outside
Erick Sermon - I'm Hot (Radio Edit).mp3,Erick Sermon,I'm Hot (Radio Edit),True,exact,100.0,TRBECKU128F428B08A,Erick Sermon,I'm Hot
Dann Huff - Exception To The Rule.mp3,Dann Huff,Exception To The Rule,True,exact,100.0,TRBECDN128F4225717,Dann Huff,Exception To The Rule
Rick Astley - The Bottom Line.mp3,Rick Astley,The Bottom Line,True,exact,100.0,TRBEBVZ128F425A660,Rick Astley,The Bottom Line
Markscheider Kunst - Manoush V Gorah.mp3,Markscheider Kunst,Manoush V Gorah,False,,0.0,,,
Tito Rodriguez - Me Lo Dijo Adela.mp3,Tito Rodriguez,Me Lo Dijo Adela,True,exact,100.0,TRBECST12903CDC40B,Tito Rodriguez,Me Lo Dijo Adela
Gene Bertoncini - But Not for Me_ Girl Crazy_ Embraceable you.mp3,Gene Bertoncini,But Not for Me: Girl Crazy: Embraceable you,False,,0.0,,,
The Cat's Miaow - You Know It's True.mp3,The Cat's Miaow,You Know It's True,True,exact,100.0,TRBEDLE128F933039C,The Cat's Miaow,You Know It's True
D-A-D - Girl Nation (Live).mp3,D-A-D,Girl Nation (Live),True,fuzzy_combined,87.17948717948718,TRBEDHB12903CDB820,D.A.D.,Girl Nation [Live]
Yölintu - Täysikasvuinen mies.mp3,Yölintu,Täysikasvuinen mies,True,exact,100.0,TRBECRX128F423B50B,Yölintu,Täysikasvuinen mies
Alias - What To Do.mp3,Alias,What To Do,True,exact,100.0,TRBEDBC128F145B134,Alias,What To Do
Shaggy - Hey Sexy Lady.mp3,Shaggy,Hey Sexy Lady,False,,0.0,,,
"Eva Zaïcik - Nisi Dominus, RV 608_ II. Vanum est vobis.mp3",Eva Zaïcik,"Nisi Dominus, RV 608: II. Vanum est vobis",False,,0.0,,,
Alfredo Gutierrez - El Troyano.mp3,Alfredo Gutierrez,El Troyano,True,fuzzy_combined,96.42857142857143,TRBEEAF128F92E6382,Alfredo Gutiérrez,El troyano
Tri Atma - Ramu Ka (Folksong).mp3,Tri Atma,Ramu Ka (Folksong),False,,0.0,,,
Savoy Brown - All Burned Out.mp3,Savoy Brown,All Burned Out,True,exact,100.0,TRBEDRW128F425F424,Savoy Brown,All Burned Out
"Santana - Fried Neck Bones and Some Home Fries (Live at The Woodstock Music & Art Fair, August 16, 1969).mp3",Santana,"Fried Neck Bones and Some Home Fries (Live at The Woodstock Music & Art Fair, August 16, 1969)",False,,0.0,,,
Namatjira - 1000 Of Years Ago (Edit).mp3,Namatjira,1000 Of Years Ago (Edit),True,exact,100.0,TRBEEJH128F92FAC0D,Namatjira,1000 Of Years Ago
Betty Everett - The Way You Do the Things You Do.mp3,Betty Everett,The Way You Do the Things You Do,False,,0.0,,,
Mariah Carey - Touch My Body.mp3,Mariah Carey,Touch My Body,True,exact,100.0,TRBECNW128F426BE82,Mariah Carey,Touch My Body
Melanie And The Secret Army - All the Lessons.mp3,Melanie And The Secret Army,All the Lessons,True,exact,100.0,TRBEAYH12903CBC75F,Melanie And The Secret Army,All The Lessons
Jesse Malin - Wendy.mp3,Jesse Malin,Wendy,True,exact,100.0,TRBEEMB128F9320082,Jesse Malin,Wendy
Fall Out Boy - Thriller.mp3,Fall Out Boy,Thriller,True,exact,100.0,TRBEEDK128F424D995,Fall Out Boy,Thriller
Eleanor McEvoy - Sophie (Album Version).mp3,Eleanor McEvoy,Sophie (Album Version),True,exact,100.0,TRBEFJE128F932139E,Eleanor McEvoy,Sophie
The Charms - Mr. Goose.mp3,The Charms,Mr. Goose,True,exact,100.0,TRBEGAV12903D16172,The Charms,Mr. Goose
Monster Magnet - Black Celebration.mp3,Monster Magnet,Black Celebration,True,exact,100.0,TRBEFFG128E0793C24,Monster Magnet,Black Celebration
Sensations - Superscout.mp3,Sensations,Superscout,True,exact,100.0,TRBEFAS128F4262569,Sensations,Superscout
Alexandre Desplat - Meeting Daisy (Album Version).mp3,Alexandre Desplat,Meeting Daisy (Album Version),True,exact,100.0,TRBEFQY128F932EE3F,Alexandre Desplat,Meeting Daisy
Angela Dimitriou - Edo Pou Ta Leme.mp3,Angela Dimitriou,Edo Pou Ta Leme,True,exact,100.0,TRBEDTM128F4255119,Angela Dimitriou,Edo Pou Ta Leme
黎明 - 情已逝.mp3,黎明,情已逝,False,,0.0,,,
Gisele MacKenzie - Le Fiacre.mp3,Gisele MacKenzie,Le Fiacre,True,exact,100.0,TRBEFDI12903CCF154,Gisele MacKenzie,Le Fiacre
"Eleanor McEvoy - Please Heart, You're Killing Me (Album Version).mp3",Eleanor McEvoy,"Please Heart, You're Killing Me (Album Version)",True,fuzzy_combined,98.9010989010989,TRBEFQB128F932138A,Eleanor McEvoy,Please Heart_ You're Killing Me
Four Tet - Plastic People.mp3,Four Tet,Plastic People,True,exact,100.0,TRBEGQC12903CAB228,Four Tet,Plastic People
Alice In Chains - Would_ (2022 Remaster).mp3,Alice In Chains,Would? (2022 Remaster),False,,0.0,,,
Casey Lee Williams - Trapdoor.mp3,Casey Lee Williams,Trapdoor,False,,0.0,,,
Henri Pousseur - Crosses of Crossed Colors_ Pt. 3.mp3,Henri Pousseur,Crosses of Crossed Colors: Pt. 3,True,fuzzy_combined,96.55172413793103,TRBEEQG128F42732AB,Henri Pousseur,Crosses of crossed colors 3
The Plasmatics - The White's Bedroom _ Fire Escape.mp3,The Plasmatics,The White's Bedroom / Fire Escape,True,exact,100.0,TRBEGJR128F4275E2E,The Plasmatics,The White's Bedroom - Fire Escape
"Jack Orsen feat. Fumanschu, Justus - Getto Boys.mp3","Jack Orsen feat. Fumanschu, Justus",Getto Boys,True,fuzzy_combined,98.85057471264368,TRBEEWS12903CD0B60,Jack Orsen feat. Fumanschu_ Justus,Getto Boys
Arc Angels - Sent by Angels.mp3,Arc Angels,Sent by Angels,True,exact,100.0,TRBEELS128F42B63A8,Arc Angels,Sent By Angels
Be Bop Deluxe - Sister Seagull (2021 Remaster).mp3,Be Bop Deluxe,Sister Seagull (2021 Remaster),False,,0.0,,,
The Roots - Act Won (Things Fall Apart).mp3,The Roots,Act Won (Things Fall Apart),True,exact,100.0,TRBEHGH128E078DEDE,The Roots,Act Won (Things Fall Apart)
Tranzas - Mientras me quieras.mp3,Tranzas,Mientras me quieras,True,exact,100.0,TRBEHBS128F4233471,Tranzas,Mientras me quieras
Eclier - Alpha River.mp3,Eclier,Alpha River,True,exact,100.0,TRBEHDI128F930D7C2,Eclier,Alpha River
Fergie - Exit People.mp3,Fergie,Exit People,True,exact,100.0,TRBEHKV128F92F93DF,Fergie,Exit People
Kalimba - No Volveras A Mi.mp3,Kalimba,No Volveras A Mi,True,exact,100.0,TRBEFFA128F930F017,KALIMBA,No Volveras A Mi
Steve Vai - Salamanders in the Sun (Remastered).mp3,Steve Vai,Salamanders in the Sun (Remastered),True,exact,100.0,TRBEHEY128F92C2852,Steve Vai,Salamanders In The Sun
Monster Magnet - Down In The Jungle.mp3,Monster Magnet,Down In The Jungle,True,exact,100.0,TRBEHNT128E0792546,Monster Magnet,Down In The Jungle
Roy Rogers - Yellow Rose Of Texas.mp3,Roy Rogers,Yellow Rose Of Texas,True,fuzzy_combined,93.93939393939394,TRBEGKI12903CBD34C,Roy Rogers,The Yellow Rose Of Texas
Superchumbo - Revolution (Crusy Remix).mp3,Superchumbo,Revolution (Crusy Remix),True,exact,100.0,TRBEGWL128F423F4F1,Superchumbo,Revolution
"Snow Patrol - It Doesn't Matter Where, Just Drive.mp3",Snow Patrol,"It Doesn't Matter Where, Just Drive",True,fuzzy_combined,98.9247311827957,TRBEIVC128F9320E95,Snow Patrol,It Doesn't Matter Where_ Just Drive
Barbarito Diez - La Sitiera.mp3,Barbarito Diez,La Sitiera,True,exact,100.0,TRBEJCS128F4249EA2,Barbarito Diez,La Sitiera
Groupa Med Lena Willemark - Skymning.mp3,Groupa Med Lena Willemark,Skymning,True,exact,100.0,TRBEHVM128F93506BD,Groupa Med Lena Willemark,Skymning
Clockwise - The Tales of King Solitude 1_ 3.mp3,Clockwise,The Tales of King Solitude 1: 3,True,exact,100.0,TRBEIKX12903CCAAE5,Clockwise,the tales of King Solitude 1:3
Johnny Horton - The Golden Rocket (Album Version).mp3,Johnny Horton,The Golden Rocket (Album Version),True,exact,100.0,TRBEIYU128F92E88A9,Johnny Horton,The Golden Rocket
Geier Sturzflug - Wie Ein Eisbär Sein.mp3,Geier Sturzflug,Wie Ein Eisbär Sein,True,exact,100.0,TRBEHHL128F92E90F5,Geier Sturzflug,Wie ein Eisbär sein
Orthrelm - Scelxenak.mp3,Orthrelm,Scelxenak,True,exact,100.0,TRBEJFD128F93222D8,Orthrelm,Scelxenak
Sergio Dalma - Te Quiero Mammá.mp3,Sergio Dalma,Te Quiero Mammá,True,fuzzy_combined,96.42857142857143,TRBEHTC128F42150EB,Sergio Dalma,Te Quiero Mamma
"Nightfall - Master, Faster, Sweet Desaster.mp3",Nightfall,"Master, Faster, Sweet Desaster",True,fuzzy_combined,97.43589743589743,TRBEKDE128F92E7486,Nightfall,Master_ Faster_ Sweet Desaster
Lighthouse Family - Run (Album Version).mp3,Lighthouse Family,Run (Album Version),True,exact,100.0,TRBEIKK128F14628D6,Lighthouse Family,Run
Len Barry - Dirty Old Man.mp3,Len Barry,Dirty Old Man,True,exact,100.0,TRBEJKW128F92FCEED,Len Barry,Dirty Old Man
Bop & Drop - A Hard Day's Cafe (Key B Ver.).mp3,Bop & Drop,A Hard Day's Cafe (Key B Ver.),False,,0.0,,,
Charlie Byrd - Speak Low (Album Version).mp3,Charlie Byrd,Speak Low (Album Version),True,exact,100.0,TRBEJDZ128F92D02F8,Charlie Byrd,Speak Low
Mr. Blue - Thanks God I'm a Country Boy.mp3,Mr. Blue,Thanks God I'm a Country Boy,True,exact,100.0,TRBELDP128F427EDD0,Mr. Blue,Thanks God I'm A Country Boy
The Chieftains - When A Man's In Love.mp3,The Chieftains,When A Man's In Love,True,exact,100.0,TRBEJKS128F426D823,The Chieftains,When A Man's In Love
Bob Wills & His Texas Playboys - Playboy Theme.mp3,Bob Wills & His Texas Playboys,Playboy Theme,False,,0.0,,,
Ayo - Girls (Live At L'Olympia).mp3,Ayo,Girls (Live At L'Olympia),False,,0.0,,,
Guns N' Roses - Sweet Child O' Mine.mp3,Guns N' Roses,Sweet Child O' Mine,True,exact,100.0,TRBEKMX128F92D7B75,Guns N' Roses,Sweet Child O' Mine
"Bobby Broom - Monday, Monday.mp3",Bobby Broom,"Monday, Monday",True,fuzzy_combined,98.0392156862745,TRBEMMZ128F145C514,Bobby Broom,MONDAY_ MONDAY
Jane's Addiction - Price I Pay.mp3,Jane's Addiction,Price I Pay,True,exact,100.0,TRBEKGR128F425DA44,Jane's Addiction,Price I Pay
Jean Ségurel - La Saint-Jean d'été (Album Version).mp3,Jean Ségurel,La Saint-Jean d'été (Album Version),True,fuzzy_combined,96.875,TRBELXO128F427CAFA,Jean Segurel,La Saint-Jean d'été
Snap! - The World in My Hands (We Are One).mp3,Snap!,The World in My Hands (We Are One),True,exact,100.0,TRBEMJC128F14A6E0D,SNAP!,The World In My Hands (We Are One)
Orquesta Romantica de la Habana - Serenata.mp3,Orquesta Romantica de la Habana,Serenata,True,exact,100.0,TRBEJYW128F93018AF,Orquesta Romantica de La Habana,Serenata
For Squirrels - Superstar (Album Version).mp3,For Squirrels,Superstar (Album Version),True,exact,100.0,TRBEMTF128F42660CA,For Squirrels,Superstar
Joy Kitikonti - A century of beatz (Pleasure Zone Mix).mp3,Joy Kitikonti,A century of beatz (Pleasure Zone Mix),False,,0.0,,,
Leroy Hutson - Love Oh Love (Live in Chicago 9_25_1973).mp3,Leroy Hutson,Love Oh Love (Live in Chicago 9/25/1973),True,fuzzy_combined,86.95652173913044,TRBEMAH128F424215B,Leroy Huston,Love Oh Love (Live in Chicago)
Alan Silvestri - We're Out Of Gas.mp3,Alan Silvestri,We're Out Of Gas,True,exact,100.0,TRBEMTB128F14ACBDF,Alan Silvestri,We're Out Of Gas
Mark Lowry - Fritzy & Helen Hanft.mp3,Mark Lowry,Fritzy & Helen Hanft,True,fuzzy_combined,90.625,TRBELUA12903CB0371,Mark Lowry,Fritzy & Helen Hanft (Album)
Devo - Be Stiff (Live).mp3,Devo,Be Stiff (Live),True,exact,100.0,TRBENDH128F1467D62,Devo,Be Stiff (Live)
Al Di Meola - Splendido Sundance.mp3,Al Di Meola,Splendido Sundance,True,exact,100.0,TRBEOCF128F426BFDC,Al Di Meola,Splendido Sundance
Carl Smith - I Wonder Where You Are Tonight.mp3,Carl Smith,I Wonder Where You Are Tonight,True,exact,100.0,TRBENNA12903D0411A,Carl Smith,I Wonder Where You Are Tonight
Blind Blake - Too Tight Blues No. 2.mp3,Blind Blake,Too Tight Blues No. 2,True,exact,100.0,TRBEODT128F424AE26,Blind Blake,Too Tight Blues No. 2
Taboo - Gyere velem….mp3,Taboo,Gyere velem…,True,exact,100.0,TRBENCK128F4232BB2,Taboo,Gyere velem
Terry Callier - Java Sparrow.mp3,Terry Callier,Java Sparrow,True,exact,100.0,TRBELYI128F147E20B,Terry Callier,Java Sparrow
Seguridad Social - El oro de la gallina de los huevos.mp3,Seguridad Social,El oro de la gallina de los huevos,True,exact,100.0,TRBEOOD128E0795C84,Seguridad Social,El Oro De La Gallina De Los Huevos
The Blind Boys Of Alabama - New Born Soul.mp3,The Blind Boys Of Alabama,New Born Soul,True,exact,100.0,TRBEONX128E0788D2B,The Blind Boys Of Alabama,New Born Soul
El Tiempo - Tu Ex Amor.mp3,El Tiempo,Tu Ex Amor,True,exact,100.0,TRBENZA12903CBF40F,El Tiempo,Tu Ex Amor
Vex'd - Oceans.mp3,Vex'd,Oceans,True,exact,100.0,TRBEOUT12903CD5981,Vex'd,Oceans
System of A Down - War_.mp3,System of A Down,War?,True,exact,100.0,TRBEOSC128F426AB23,System of a Down,War?
The Hollywood Brats - Empty Bottles.mp3,The Hollywood Brats,Empty Bottles,True,exact,100.0,TRBENIG128F92F281E,The Hollywood Brats,Empty Bottles
Frl. Menke - Komm Computer.mp3,Frl. Menke,Komm Computer,True,exact,100.0,TRBENHU12903CB6830,Frl.Menke,Komm Computer
Brazilian Tropical Orchestra - If You Leave Me Now.mp3,Brazilian Tropical Orchestra,If You Leave Me Now,True,exact,100.0,TRBEORW128F42A3A56,Brazilian Tropical Orchestra,If You Leave Me Now
Abbott & Chambers - Where Are You.mp3,Abbott & Chambers,Where Are You,True,exact,100.0,TRALKBE12903D08AB4,Abbott & Chambers,Where Are You
ANTIGONE RISING - Don't Look Back (Radio Edit).mp3,ANTIGONE RISING,Don't Look Back (Radio Edit),True,exact,100.0,TRBEOYQ128F42955C3,Antigone Rising,Don't Look Back (Radio Edit)
Blind Blake - Bootleg Rum Dum Blues.mp3,Blind Blake,Bootleg Rum Dum Blues,True,exact,100.0,TRBENWE128F424AE09,Blind Blake,Bootleg Rum Dum Blues
Roger Miller - Husbands And Wives (Single Version).mp3,Roger Miller,Husbands And Wives (Single Version),True,exact,100.0,TRBENZL128F1455ECA,Roger Miller,Husbands And Wives
Joe Bonamassa - So Many Roads.mp3,Joe Bonamassa,So Many Roads,True,exact,100.0,TRBEOUP12903CF652E,Joe Bonamassa,So Many Roads
"Chris Farlowe - Blues as Blues Can Get (Live, Crossroads Festival, 2006 Bonn).mp3",Chris Farlowe,"Blues as Blues Can Get (Live, Crossroads Festival, 2006 Bonn)",False,,0.0,,,
The Crusaders - She's My Woman.mp3,The Crusaders,She's My Woman,True,fuzzy_combined,92.3076923076923,TRBEPAL128F932C21B,Crusaders,She's My Woman
Quinteto Violado - Maria Betânia (Ao Vivo).mp3,Quinteto Violado,Maria Betânia (Ao Vivo),True,fuzzy_combined,85.29411764705883,TRBEPQG128F42547F6,Quinteto Violado,Maria Betania
karnig sarkissian - Inrtoduction _Hing Hye Srder_.mp3,karnig sarkissian,"Inrtoduction ""Hing Hye Srder""",True,exact,100.0,TRBEPTD12903CDFD52,Karnig Sarkissian,"Inrtoduction ""Hing Hye Srder"
Mikey Dread - Master Mantrol (Dub _ Instrumental Reggae Music).mp3,Mikey Dread,Master Mantrol (Dub / Instrumental Reggae Music),True,exact,100.0,TRBEPTI128F4266340,Mikey Dread,Master Mantrol (Dub / Instrumental Reggae Music)
Jimmie Vaughan - Kinky Woman (Album Version).mp3,Jimmie Vaughan,Kinky Woman (Album Version),True,exact,100.0,TRBEQNB128F9327242,Jimmie Vaughan,Kinky Woman
Kieran - You Saved My Life.mp3,Kieran,You Saved My Life,True,exact,100.0,TRBEOMZ12903CBCD33,Kieran,You Saved My Life
Tony Tuff - Samething for Breakfast.mp3,Tony Tuff,Samething for Breakfast,False,,0.0,,,
The Clancy Brothers - Old Woman from Wexford.mp3,The Clancy Brothers,Old Woman from Wexford,True,fuzzy_combined,87.5,TRBEPVA128F932C6FE,Tommy Makem;The Clancy Brothers,Old Woman From Wexford
Klaus Badelt - Moonlight Serenade.mp3,Klaus Badelt,Moonlight Serenade,True,exact,100.0,TRBEQFT128F146BD6D,Klaus Badelt,Moonlight Serenade
Princess Lover - Prends-moi la main.mp3,Princess Lover,Prends-moi la main,True,exact,100.0,TRBEORE128F92E8476,Princess Lover,Prends-Moi La Main
Major Lazer - Shell It Down (feat. T.O.K).mp3,Major Lazer,Shell It Down (feat. T.O.K),False,,0.0,,,
Brian D'Arcy James - At the Fountain (Reprise).mp3,Brian D'Arcy James,At the Fountain (Reprise),False,,0.0,,,
Iya Terra - Love & Respect.mp3,Iya Terra,Love & Respect,False,,0.0,,,
Frank Stokes - Sweet To Mama.mp3,Frank Stokes,Sweet To Mama,True,exact,100.0,TRBERGT128F42A009F,Frank Stokes,Sweet To Mama
Aleks Syntek - In My Arms (Live Auditorio Nacional 08).mp3,Aleks Syntek,In My Arms (Live Auditorio Nacional 08),True,exact,100.0,TRBEQPB128F933D621,Aleks Syntek,In My Arms (Live Auditorio Nacional 08)
Nick Cave & The Bad Seeds - New Morning (Live).mp3,Nick Cave & The Bad Seeds,New Morning (Live),True,exact,100.0,TRBESGH128E0788912,Nick Cave & The Bad Seeds,New Morning (Live)
Krystof - Svědomí.mp3,Krystof,Svědomí,True,fuzzy_combined,86.66666666666667,TRBESWC128EF34B859,Krystof,Svedomi
Olga Tañón - Como Olvidar (Merengue Versión).mp3,Olga Tañón,Como Olvidar (Merengue Versión),True,exact,100.0,TRBESEX128F147BB13,Olga Tañón,Como Olvidar (Merengue Versión)
The Pretty Things - Passion of Love.mp3,The Pretty Things,Passion of Love,False,,0.0,,,
Los Traileros Del Norte - Perro faldero.mp3,Los Traileros Del Norte,Perro faldero,True,exact,100.0,TRBERHS128F92FF079,Los Traileros Del Norte,Perro Faldero
Caramell - Expolodera (som dynamit).mp3,Caramell,Expolodera (som dynamit),True,exact,100.0,TRBERCZ128E0787D93,Caramell,Expolodera (som dynamit)
"Aisha Duo - Sea, Subsurface.mp3",Aisha Duo,"Sea, Subsurface",True,fuzzy_combined,97.95918367346938,TRBESDU128F4277813,Aisha Duo,Sea_ Subsurface
"Gary Moore - I Can't Wait Until Tomorrow (Live From Shinjuku Kousei Nenkin Hall, Tokyo, Japan_1986).mp3",Gary Moore,"I Can't Wait Until Tomorrow (Live From Shinjuku Kousei Nenkin Hall, Tokyo, Japan/1986)",False,,0.0,,,
